	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
25x23	4.384794e-10	4.3851872e-10	4.3868434e-10	4.3825116e-10	4.3871864e-10	4.374369e-10	4.378476e-10	4.3807896e-10	4.3863999e-10	4.3760212e-10	4.3880236e-10	4.3802384e-10	4.3795365e-10	4.3753698e-10	4.382227e-10	0.35388812	0.6125982	4.3847856e-10	0.03351378	4.3778828e-10
25x25	5.6646826e-10	5.6677085e-10	5.678313e-10	5.6751187e-10	5.6716776e-10	5.67435e-10	5.6720995e-10	5.6701527e-10	5.6725863e-10	5.666185e-10	5.672868e-10	5.6655686e-10	5.677154e-10	5.66639e-10	5.671634e-10	0.38772127	0.5939817	5.665525e-10	0.018296987	5.664207e-10
25x27	2.962053e-10	2.96566e-10	2.9616637e-10	2.9640426e-10	2.960647e-10	2.9634492e-10	2.965722e-10	2.9657732e-10	2.9587446e-10	2.9650943e-10	2.9677366e-10	2.9628275e-10	2.9660502e-10	2.963675e-10	2.961449e-10	0.41455996	0.57781935	0.0076206233	2.9640823e-10	2.9646532e-10
25x29	1.9938463e-10	1.9945348e-10	1.9941315e-10	1.9905746e-10	1.9932152e-10	1.9920825e-10	1.9948582e-10	1.9932342e-10	1.9953414e-10	1.9958135e-10	1.992546e-10	0.018956477	0.012380219	1.9939185e-10	1.9918926e-10	0.3657759	0.60288733	1.9913797e-10	1.9912887e-10	1.9945766e-10
25x31	1.0769703e-10	1.0773915e-10	1.07763395e-10	1.0754595e-10	1.0768286e-10	0.0026224884	1.0761326e-10	1.0759376e-10	1.075158e-10	1.0756729e-10	1.07533225e-10	1.07656155e-10	1.07857785e-10	1.0774901e-10	1.0760238e-10	0.25445825	0.74291927	1.0775559e-10	1.07540615e-10	1.0760422e-10
25x33	8.932192e-11	8.929534e-11	8.919304e-11	8.92007e-11	0.0020979624	0.00041109943	8.924614e-11	8.916634e-11	8.9227924e-11	0.003352617	8.914406e-11	0.010681892	8.935412e-11	8.925771e-11	8.926946e-11	0.22676691	0.7566895	8.933283e-11	8.9151714e-11	8.917059e-11
25x35	1.5610134e-10	1.562762e-10	1.5622285e-10	1.5608585e-10	0.0076682954	1.5600757e-10	1.5590941e-10	1.5616328e-10	1.5597723e-10	1.560177e-10	1.56174e-10	1.5617102e-10	1.5666897e-10	1.5593113e-10	1.5600192e-10	0.38746196	0.6048698	1.5614808e-10	1.562157e-10	1.5625205e-10
25x37	1.2985905e-10	1.2979393e-10	1.2992321e-10	1.2962396e-10	1.2968751e-10	1.2970904e-10	1.2964076e-10	0.006019721	1.2985409e-10	1.2964028e-10	1.2962123e-10	0.012448636	1.2988778e-10	1.2989819e-10	1.296111e-10	0.46935	0.5121816	1.2972882e-10	1.29813e-10	1.2985955e-10
25x39	1.349514e-10	1.3510722e-10	1.3505311e-10	0.0038770495	1.3489194e-10	1.3492799e-10	1.3481737e-10	1.351299e-10	1.3521548e-10	1.3493107e-10	1.348742e-10	0.008916474	1.351879e-10	1.348904e-10	1.3493674e-10	0.38081056	0.6063959	1.3511288e-10	1.3499105e-10	1.3499388e-10
25x41	1.6924742e-10	1.690706e-10	1.6888077e-10	1.6914384e-10	1.6918804e-10	1.6915737e-10	0.001022863	1.6921868e-10	1.6902836e-10	1.6922741e-10	1.6918254e-10	0.025866466	1.6902933e-10	1.6918254e-10	1.6903515e-10	0.2381157	0.73499495	1.6895874e-10	1.6888013e-10	1.6887594e-10
25x43	0.0063935355	1.9029991e-10	1.9063996e-10	1.9027704e-10	1.9037942e-10	0.0052102013	1.9090957e-10	1.903097e-10	1.9043535e-10	1.9068287e-10	1.9054544e-10	1.9026435e-10	1.9072906e-10	1.901994e-10	0.004431069	0.20991945	0.77404577	1.9043134e-10	1.9060323e-10	1.9040411e-10
26x20	0.012683202	3.4259054e-10	3.419638e-10	0.010394477	3.418197e-10	3.4243375e-10	3.423384e-10	3.4204078e-10	3.426121e-10	3.418738e-10	3.4216477e-10	3.4212233e-10	3.4213865e-10	3.4252587e-10	3.4261796e-10	0.36691022	0.6100121	3.4200034e-10	3.424109e-10	3.4227704e-10
26x22	2.61209e-10	2.6122096e-10	2.608346e-10	2.6088434e-10	2.611054e-10	2.6054225e-10	2.6060884e-10	0.009924957	2.6101574e-10	2.6104913e-10	2.6135452e-10	2.61084e-10	2.613615e-10	2.6068342e-10	2.612932e-10	0.32609546	0.6639796	2.6068042e-10	2.6121347e-10	2.6088537e-10
26x24	3.3183384e-10	3.3177247e-10	3.3224615e-10	3.3226644e-10	3.3202185e-10	3.315403e-10	3.3176867e-10	3.3230696e-10	3.3225817e-10	3.3175981e-10	3.3205355e-10	3.3221126e-10	3.3211625e-10	3.3231584e-10	3.3223155e-10	0.47407505	0.525925	3.3166553e-10	3.3195222e-10	3.3228417e-10
26x26	0.004346078	1.5384252e-10	1.5381053e-10	1.5369704e-10	1.5384634e-10	1.5369324e-10	1.5355522e-10	1.54036e-10	1.537636e-10	1.537897e-10	1.5364222e-10	1.5364633e-10	0.005979178	1.5398606e-10	1.5385601e-10	0.43677875	0.55289596	1.539291e-10	1.539153e-10	1.5388683e-10
26x28	1.7119738e-10	1.7107335e-10	1.7113994e-10	1.7085096e-10	0.015386165	1.710218e-10	1.7110598e-10	1.713336e-10	1.7089397e-10	1.7124409e-10	1.7090832e-10	1.7099082e-10	1.712e-10	1.7131432e-10	1.7091907e-10	0.26598853	0.7089681	1.7111056e-10	0.009657238	1.709556e-10
26x30	1.1732397e-10	1.172714e-10	1.1740904e-10	1.1727766e-10	1.1716877e-10	1.1710577e-10	1.171643e-10	0.0031939559	1.1731613e-10	1.1740545e-10	1.1723203e-10	1.1738732e-10	1.173233e-10	1.1722398e-10	1.1732128e-10	0.2633047	0.7335014	1.1713705e-10	1.1721325e-10	1.1717236e-10
26x32	1.0913292e-10	1.0911481e-10	1.0929206e-10	0.0038519003	0.00044191745	0.0040219673	1.0902951e-10	1.0920226e-10	1.0925017e-10	0.0043495707	1.09176425e-10	1.0916207e-10	1.0918392e-10	1.0924059e-10	1.09006006e-10	0.24571837	0.73369765	0.007918659	1.0924246e-10	1.09165184e-10
26x34	1.164446e-10	1.164426e-10	1.1634736e-10	1.1652104e-10	1.1627017e-10	1.1645171e-10	1.16253084e-10	1.1640863e-10	1.1654326e-10	1.1654237e-10	1.1654681e-10	1.1631675e-10	0.0062364433	1.1653503e-10	1.1648392e-10	0.28125563	0.71250796	1.164275e-10	1.1643883e-10	1.1640797e-10
26x36	1.07735335e-10	1.07942676e-10	1.07855e-10	1.07803586e-10	1.0802279e-10	1.0780029e-10	1.07870435e-10	1.0783855e-10	1.0787825e-10	1.0781161e-10	1.0796471e-10	0.015595035	1.0815391e-10	1.07792886e-10	1.07763284e-10	0.23214981	0.7522552	1.079332e-10	1.0786405e-10	1.0800528e-10
26x38	2.4417113e-10	2.4358782e-10	2.443398e-10	2.4412783e-10	2.442233e-10	0.010812467	2.4383418e-10	0.0075056753	2.4390767e-10	2.4429783e-10	2.4427127e-10	0.013499613	0.011857471	2.440147e-10	2.4388536e-10	0.58396393	0.3723609	2.4412547e-10	2.4388905e-10	2.44289e-10
26x40	0.0026089363	9.6796716e-11	9.660452e-11	9.6786745e-11	0.005305788	9.658113e-11	9.6690066e-11	9.677438e-11	9.660784e-11	9.664802e-11	9.676294e-11	9.672087e-11	9.669301e-11	9.6739866e-11	0.0029728576	0.34252355	0.64164203	0.0017647767	9.671514e-11	0.0031819725
26x42	2.0068679e-10	2.0098098e-10	2.0101087e-10	2.009852e-10	2.0094802e-10	2.0082119e-10	2.007224e-10	2.009737e-10	2.0081353e-10	2.0074192e-10	2.0062822e-10	2.0091545e-10	2.6485603e-10	2.0079516e-10	2.0107109e-10	0.29535428	0.6922262	2.0099593e-10	0.0124195805	2.0084952e-10
26x44	0.006756002	2.2529727e-10	2.2542235e-10	2.2543954e-10	2.2518343e-10	2.2489112e-10	2.2489327e-10	2.2518343e-10	2.2506791e-10	2.2525044e-10	2.2566499e-10	2.2539612e-10	2.2563959e-10	2.251701e-10	2.2544644e-10	0.34321186	0.65003216	2.2501813e-10	2.2503745e-10	2.2523024e-10
26x46	4.147354e-10	4.1463571e-10	4.1458195e-10	0.013791858	4.138322e-10	4.1446097e-10	4.1453607e-10	4.1394035e-10	4.1442938e-10	4.140809e-10	4.1461437e-10	4.139648e-10	0.0036192273	4.1501233e-10	4.1476386e-10	0.25516823	0.7274207	4.1471007e-10	4.1400272e-10	4.1421205e-10
26x48	6.565453e-10	6.5674194e-10	6.5566436e-10	6.5625483e-10	6.555543e-10	6.5600453e-10	6.545398e-10	6.5607336e-10	6.5603833e-10	6.558707e-10	6.563112e-10	6.5679456e-10	6.559608e-10	6.5679334e-10	6.5972117e-10	0.18364081	0.77940035	6.556681e-10	0.03695884	6.5728206e-10
26x50	2.2174317e-10	2.216958e-10	2.2160235e-10	2.2160615e-10	2.2151235e-10	2.2157827e-10	2.2151785e-10	2.2178588e-10	2.211265e-10	2.2150896e-10	2.2144095e-10	2.2156771e-10	2.2134805e-10	0.007682641	2.2151488e-10	0.27466613	0.71765125	2.2132822e-10	2.2181465e-10	2.2155883e-10
27x17	3.6710143e-10	0.046086956	3.6710698e-10	3.6728418e-10	3.6723236e-10	3.6707481e-10	3.6684944e-10	3.6769074e-10	3.6747272e-10	3.669327e-10	3.6753506e-10	3.6749023e-10	0.023036653	3.6767323e-10	3.6739561e-10	0.3553114	0.575565	3.6752668e-10	3.6704886e-10	3.6760378e-10
27x19	1.5108068e-10	1.5132322e-10	1.5105187e-10	0.0042587924	1.5126753e-10	1.5085981e-10	1.5096603e-10	1.5112823e-10	1.510052e-10	0.005381177	0.005270284	1.5126984e-10	1.5119224e-10	1.5127272e-10	1.5125137e-10	0.2596534	0.7254364	1.5085866e-10	1.5127646e-10	1.511487e-10
27x21	1.4682784e-10	1.4694439e-10	1.4691104e-10	1.4706382e-10	1.4706691e-10	1.467696e-10	1.4697661e-10	1.4697017e-10	1.4706888e-10	1.4706243e-10	1.4689396e-10	1.4700914e-10	1.470369e-10	1.467069e-10	1.470557e-10	0.26967394	0.72720754	0.003118454	1.4690879e-10	1.4681271e-10
27x23	0.006345596	2.14049e-10	2.1424507e-10	2.1419072e-10	2.1400941e-10	2.1396451e-10	2.1379479e-10	2.1400123e-10	2.1419358e-10	2.143362e-10	2.1413965e-10	2.1479334e-10	2.1395186e-10	2.1382499e-10	2.1424548e-10	0.4043573	0.57167244	2.1407187e-10	0.017624678	2.1412211e-10
27x25	0.0078090183	2.313244e-10	2.308999e-10	2.3089153e-10	2.3135573e-10	2.3091576e-10	2.3121942e-10	2.3105012e-10	2.3076781e-10	2.3123528e-10	2.3139413e-10	2.3121147e-10	2.3083913e-10	2.310488e-10	2.3126308e-10	0.46307415	0.5287135	2.3091089e-10	2.3090255e-10	0.00040333223
27x27	1.4271692e-10	1.4286836e-10	1.4278989e-10	0.004296067	1.4268425e-10	1.4283402e-10	1.4255423e-10	0.005566934	1.4264943e-10	1.429144e-10	1.4286126e-10	1.4270767e-10	1.428719e-10	1.4259557e-10	1.4272454e-10	0.31352273	0.6766142	1.4266303e-10	1.4258388e-10	1.4272318e-10
27x29	1.5808485e-10	1.5777758e-10	1.581696e-10	1.5784833e-10	0.013085453	1.5760344e-10	1.5777098e-10	1.5782756e-10	1.5795885e-10	1.5807368e-10	1.5804354e-10	0.010287497	1.5776737e-10	1.5809057e-10	1.579423e-10	0.30242062	0.6742064	1.580137e-10	1.5798718e-10	1.5770507e-10
27x31	1.351445e-10	1.3503293e-10	1.3532402e-10	0.003893169	1.3521928e-10	1.3508213e-10	1.3516126e-10	1.353057e-10	1.3531008e-10	1.3520818e-10	1.3538573e-10	1.3511177e-10	1.3537642e-10	1.3518961e-10	1.3530596e-10	0.27840295	0.71770394	1.3525744e-10	1.3507054e-10	1.3511692e-10
27x33	1.5428989e-10	1.5442062e-10	1.5418457e-10	1.5439823e-10	0.019286087	1.541393e-10	1.5425311e-10	1.5431934e-10	1.5431138e-10	0.0016819455	1.5415487e-10	1.5423077e-10	1.5435171e-10	1.544271e-10	1.5422517e-10	0.28518972	0.69328463	1.5403702e-10	1.5416017e-10	0.0005576816
27x35	1.1556236e-10	1.1558111e-10	0.0055568316	1.15596095e-10	0.006756759	0.0026085565	1.1577262e-10	1.1565454e-10	1.156819e-10	1.15683435e-10	1.15818556e-10	1.15755176e-10	1.1564241e-10	1.158548e-10	1.1588263e-10	0.27891698	0.7061609	1.15577575e-10	1.1558352e-10	1.15599176e-10
27x37	0.0056583527	1.9170278e-10	1.9188824e-10	1.9139623e-10	1.918498e-10	1.9169728e-10	1.9170679e-10	1.9151274e-10	1.9171227e-10	1.916132e-10	1.9142618e-10	1.9169984e-10	1.9161722e-10	1.9143968e-10	1.9161758e-10	0.3449214	0.63995564	1.9170314e-10	1.915584e-10	0.0094645405
27x39	3.9114195e-10	3.9173256e-10	3.917871e-10	0.012018238	3.914816e-10	3.9193881e-10	3.9096892e-10	3.9156822e-10	3.9132556e-10	3.919149e-10	3.9116585e-10	3.9153383e-10	3.9314876e-10	3.9181475e-10	3.9146292e-10	0.36099598	0.6269858	3.9093315e-10	3.9193881e-10	3.9188425e-10
27x41	3.4331124e-10	3.4357325e-10	3.4387942e-10	3.425577e-10	3.4301276e-10	3.4334072e-10	3.4319533e-10	3.433453e-10	3.4338132e-10	3.434101e-10	3.434907e-10	3.434645e-10	3.4314496e-10	3.4326605e-10	3.431096e-10	0.46961462	0.5303854	3.433479e-10	3.428447e-10	3.4355363e-10
27x43	4.1605988e-10	4.1654027e-10	4.170594e-10	4.1696238e-10	4.168932e-10	4.1686535e-10	4.1675724e-10	4.1633294e-10	4.1627182e-10	0.050913334	4.1672782e-10	4.1737133e-10	4.1679138e-10	4.1622814e-10	4.1702597e-10	0.30752417	0.64156246	4.172774e-10	4.1701329e-10	4.1641002e-10
27x45	3.222465e-10	3.2246353e-10	3.2246228e-10	0.00866061	3.222342e-10	3.2248568e-10	0.0018461298	3.226044e-10	3.2264133e-10	3.2227845e-10	3.2292946e-10	3.2190187e-10	3.226401e-10	3.2237496e-10	3.2229197e-10	0.2781965	0.71129674	3.2218256e-10	3.2189573e-10	3.2270964e-10
27x47	1.822258e-10	1.8236036e-10	1.8240244e-10	1.8210038e-10	1.8208404e-10	1.8234296e-10	1.8234018e-10	0.0054726554	1.8243378e-10	1.8207223e-10	1.8220425e-10	1.8234227e-10	1.821775e-10	1.8225953e-10	1.8210176e-10	0.4587553	0.52723694	0.008535097	1.8233287e-10	1.8226683e-10
27x49	1.1706398e-10	1.1698967e-10	1.170689e-10	1.1684069e-10	1.1709837e-10	1.1696957e-10	1.1684494e-10	1.1702046e-10	0.0023786312	1.1686944e-10	1.1692652e-10	1.1718038e-10	0.025543505	1.171502e-10	0.005000922	0.3713998	0.59567714	1.1679278e-10	1.1688193e-10	1.1711536e-10
27x51	1.4990183e-10	1.4976609e-10	1.496847e-10	1.4993928e-10	0.004163734	1.498195e-10	1.4964759e-10	1.4958682e-10	1.4959936e-10	1.5011013e-10	1.4960393e-10	1.4953974e-10	1.4981809e-10	1.4974524e-10	1.496373e-10	0.30432543	0.69151086	1.4947471e-10	1.49921e-10	1.4957682e-10
28x16	2.9930192e-10	2.9943384e-10	2.9899552e-10	3.0024247e-10	2.9906455e-10	2.993025e-10	0.001676258	2.99383e-10	2.9911246e-10	2.9893052e-10	1.3893757e-09	2.9951835e-10	2.9914612e-10	2.9894362e-10	2.9920433e-10	0.3461039	0.6522198	2.990018e-10	2.9919175e-10	2.9961894e-10
28x18	1.9231715e-10	1.9230174e-10	1.9262736e-10	0.020034632	1.9289464e-10	1.9218442e-10	1.9244631e-10	1.9248157e-10	0.0052048974	1.9262e-10	1.9263509e-10	1.9295279e-10	1.9298371e-10	1.9248413e-10	1.9256602e-10	0.37592882	0.5988316	1.9219358e-10	1.9253849e-10	1.9266483e-10
28x20	1.9454932e-10	1.9431011e-10	1.9429196e-10	1.940938e-10	1.9442838e-10	0.005049454	1.943928e-10	1.9446361e-10	1.9417007e-10	1.9461464e-10	1.9448068e-10	1.9429568e-10	1.9532641e-10	1.9462466e-10	1.9431605e-10	0.38549796	0.60945255	1.9421491e-10	1.946291e-10	1.9451704e-10
28x22	0.018031916	2.950975e-10	2.956135e-10	2.955487e-10	0.01080582	2.954202e-10	2.9571165e-10	2.958713e-10	2.9572517e-10	2.9576974e-10	2.9605984e-10	0.014435382	2.965985e-10	2.9583294e-10	2.9561578e-10	0.35205638	0.6046705	2.9538752e-10	2.9610334e-10	2.9581768e-10
28x24	1.7391265e-10	1.74142e-10	1.7391066e-10	1.7426029e-10	1.7398796e-10	1.7408557e-10	1.7381879e-10	1.7399925e-10	1.7419649e-10	0.006780278	1.741078e-10	0.008468812	1.739226e-10	1.7398497e-10	0.00854874	0.47827876	0.49160782	1.7405402e-10	1.7485294e-10	0.0063155727
28x26	1.7862416e-10	1.7883106e-10	1.7898291e-10	0.0050562397	1.7869367e-10	1.7895015e-10	1.7855671e-10	1.7905773e-10	1.7898123e-10	1.7886896e-10	1.7859622e-10	1.7898055e-10	1.7910211e-10	1.7872843e-10	1.7899111e-10	0.3139975	0.6809463	1.7900922e-10	1.7881607e-10	1.7908536e-10
28x28	2.0216266e-10	2.0218696e-10	2.0257915e-10	2.0258341e-10	2.024818e-10	2.024293e-10	2.0246983e-10	2.0219891e-10	2.0217077e-10	2.0233856e-10	2.0235748e-10	2.0198884e-10	2.0252197e-10	2.0216807e-10	2.0221202e-10	0.30237556	0.6976244	2.021939e-10	2.023158e-10	2.0213413e-10
28x30	1.3118973e-10	1.3108342e-10	1.3105542e-10	0.011087647	1.3122252e-10	0.006150884	1.3123579e-10	1.3113993e-10	1.3105292e-10	1.3118422e-10	1.3113444e-10	0.0098501155	1.3101294e-10	1.310087e-10	1.3114669e-10	0.26196387	0.70812815	0.0028192983	1.3126182e-10	1.3122126e-10
28x32	2.4377111e-10	2.4347233e-10	0.012136541	2.4384364e-10	2.435304e-10	2.433015e-10	2.437065e-10	0.007996261	2.4388877e-10	2.4348254e-10	2.436758e-10	2.4390645e-10	2.4368604e-10	2.438176e-10	2.4334604e-10	0.2657074	0.7141598	2.4373206e-10	2.43766e-10	2.437446e-10
28x34	1.0667126e-10	1.0663099e-10	1.06560635e-10	1.0664482e-10	1.06645026e-10	1.06549665e-10	1.06367526e-10	1.06654796e-10	1.064284e-10	0.00549148	1.0645927e-10	1.06444235e-10	1.0643673e-10	1.0668652e-10	1.0663871e-10	0.27153736	0.72297114	1.065395e-10	1.0650252e-10	1.0645013e-10
28x36	1.2302499e-10	1.2295298e-10	1.2301632e-10	1.229e-10	1.2291992e-10	1.2280485e-10	1.229952e-10	1.2287467e-10	1.2292038e-10	0.0044274167	1.228817e-10	1.2298816e-10	1.2297033e-10	0.005199303	1.2290233e-10	0.38485894	0.6055144	1.2296376e-10	1.2295392e-10	1.2297174e-10
28x38	1.5618594e-10	1.5598854e-10	1.56068e-10	1.5597663e-10	0.0195833	1.5604569e-10	1.561618e-10	1.5609272e-10	1.5617937e-10	1.565919e-10	1.5628188e-10	1.5627921e-10	1.5666839e-10	1.5600937e-10	1.5623242e-10	0.25983003	0.7205867	1.5623301e-10	1.56219e-10	1.5613023e-10
28x40	0.006478661	8.6239536e-11	8.6265696e-11	8.6236414e-11	0.008997958	8.6210095e-11	8.6203183e-11	0.002985296	8.614862e-11	8.626273e-11	8.6300085e-11	0.0056173312	8.6317536e-11	8.631672e-11	8.6116586e-11	0.4491418	0.52437013	8.612167e-11	8.622013e-11	0.0024088086
28x42	2.1457894e-10	2.1474722e-10	2.1444106e-10	0.0094864415	2.1446642e-10	2.1456091e-10	2.1434331e-10	2.1493324e-10	2.144889e-10	0.010102786	2.1471444e-10	0.013548675	2.1487463e-10	2.1494923e-10	2.1491849e-10	0.41242254	0.55443954	2.1464769e-10	2.1458671e-10	2.1470872e-10
28x44	4.0051e-10	3.9977577e-10	3.9961184e-10	4.0043513e-10	3.9981082e-10	4.000984e-10	3.9939393e-10	3.997262e-10	4.0019385e-10	3.9992068e-10	3.9998171e-10	4.0035877e-10	4.000916e-10	3.9978798e-10	3.9972772e-10	0.3073993	0.6926007	3.9946402e-10	4.0014653e-10	4.0014192e-10
28x46	1.9229786e-10	1.9267601e-10	1.9251145e-10	1.9222304e-10	1.9258196e-10	1.9240169e-10	1.9205265e-10	1.921974e-10	1.921556e-10	1.9232317e-10	1.9221388e-10	1.9210468e-10	1.9233895e-10	1.92445e-10	1.9239105e-10	0.33019277	0.6624107	1.9247107e-10	1.9264258e-10	0.0073965224
28x48	3.1252562e-10	3.1247258e-10	3.1199493e-10	3.1219913e-10	0.012132465	3.1238676e-10	3.1240283e-10	3.126765e-10	3.121676e-10	3.1228312e-10	0.0071914555	0.011864196	0.01746834	3.1186645e-10	3.1254055e-10	0.18363692	0.7677066	3.124261e-10	3.1219557e-10	3.1248568e-10
28x50	1.639838e-10	1.6386999e-10	0.00703664	1.6405075e-10	1.6392063e-10	0.0034491129	1.6417062e-10	1.6378156e-10	1.6383028e-10	1.6385811e-10	1.6398129e-10	1.6384373e-10	0.0069591957	1.6367288e-10	1.6389405e-10	0.43944505	0.54311	1.6365383e-10	1.6402885e-10	1.636426e-10
28x52	1.771748e-10	1.7733674e-10	1.768871e-10	1.7707918e-10	1.7712919e-10	1.7717716e-10	1.7675525e-10	1.7720116e-10	1.7705049e-10	1.7718527e-10	1.7699613e-10	1.7721366e-10	1.7725828e-10	1.7733302e-10	1.7699679e-10	0.33519313	0.66480684	1.769195e-10	1.7722752e-10	1.7719169e-10
29x15	1.8354261e-10	1.835244e-10	1.8373175e-10	1.8336205e-10	1.8351634e-10	1.8366868e-10	1.8371284e-10	1.8365887e-10	1.8355241e-10	1.8371456e-10	1.8366622e-10	1.835237e-10	1.8348101e-10	1.838264e-10	1.8349394e-10	0.27009392	0.7299061	1.8358638e-10	1.8349394e-10	1.8361614e-10
29x17	1.5488613e-10	1.554105e-10	1.54994e-10	0.0043915985	0.014143468	1.5488762e-10	1.5494464e-10	1.5499607e-10	0.0046641883	1.5478956e-10	1.5501676e-10	1.5471958e-10	1.5485835e-10	1.5474674e-10	1.55091e-10	0.47692603	0.49987477	1.547931e-10	1.5498985e-10	1.5502565e-10
29x19	1.3484049e-10	1.3484718e-10	1.3490531e-10	1.3462051e-10	0.0026897795	1.3480654e-10	1.3462435e-10	0.0038252296	0.0024367503	1.3484253e-10	1.3489423e-10	1.3464053e-10	1.3467417e-10	1.3477902e-10	1.3479985e-10	0.2835519	0.70445937	1.3479573e-10	1.3476618e-10	0.003036979
29x21	1.3851675e-10	1.3887654e-10	0.017002298	1.3874231e-10	1.3848346e-10	1.3852944e-10	1.3833906e-10	1.3845891e-10	1.3854239e-10	1.385046e-10	1.388106e-10	1.3870446e-10	1.3859022e-10	1.3869943e-10	1.3873674e-10	0.5075148	0.47176546	0.003717451	1.3869732e-10	1.3883417e-10
