	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
11x11	0.0014556877	0.078672804	0.3372385	0.016170451	0.05518635	0.021832101	0.003975702	0.0058849566	3.7140804e-11	3.7365624e-11	3.7234642e-11	3.7238337e-11	0.0597964	0.0048062596	3.7180002e-11	0.003175805	0.003099316	0.19082046	0.19618657	0.021698669
11x13	0.0047881436	0.06354846	0.4660017	0.00027266587	0.045542672	0.031749252	0.0023358867	4.413596e-11	4.4212214e-11	0.0010498037	4.4165102e-11	4.423499e-11	0.044899695	0.0063786013	0.002691659	0.004321336	0.0016161298	0.15649737	0.1478286	0.020477908
11x15	0.007045503	0.02274526	0.39755964	0.0051280893	0.07537891	0.025375169	0.0036121907	0.0061147697	4.279609e-11	0.0044481587	4.2810706e-11	4.2762148e-11	0.09332655	4.2871335e-11	0.0007521586	0.0056410087	0.0023454817	0.18228504	0.16096593	0.0072760917
11x17	0.0018243702	0.06334477	0.3752446	0.009588507	0.057549965	0.020326698	0.0036202378	0.005355726	3.3555488e-11	5.7909327e-11	3.3480434e-11	3.3496914e-11	0.040249795	0.0072445343	0.0048036505	0.0031924602	0.0034107338	0.17437978	0.20896536	0.020898836
11x19	0.0024848725	0.087868616	0.41198662	5.8171332e-11	0.06289127	0.016729467	0.0037348096	0.0023354115	5.8199966e-11	0.0001643321	5.8321535e-11	5.8261826e-11	0.05897229	5.8298956e-11	5.8289505e-11	0.002511157	0.0035170102	0.17172706	0.14403787	0.031039316
11x21	0.0044909935	0.19927493	0.3801297	0.00036216082	0.04925543	0.016170738	0.0033364678	0.0043764086	3.2902934e-11	3.2992487e-11	3.2892893e-11	3.2859975e-11	0.058311746	3.289509e-11	0.00052935723	0.0046575316	0.0005248517	0.14981878	0.095047705	0.033713248
11x23	3.2832816e-11	0.20587203	0.37549898	0.002335882	0.036256634	0.020372218	0.005297999	0.0014802682	3.2778506e-11	0.0005736268	3.280346e-11	3.273683e-11	0.037827253	0.007826401	3.2871355e-11	0.0026539061	0.0017436746	0.14376597	0.12440777	0.03408738
11x25	0.0031883523	0.21800144	0.30980256	0.0076404493	0.04863943	0.020903526	0.0013817273	0.0054142694	4.286529e-11	0.00025302972	4.2850494e-11	4.2808503e-11	0.045713495	0.007044655	4.6158817e-05	0.0017304227	0.0006512484	0.11545842	0.1397458	0.07438497
11x3	3.2381965e-11	0.0579939	0.37537533	0.008509817	0.08506539	0.03136581	0.004964867	0.004419849	0.00074277964	7.260541e-08	3.230122e-11	3.2323096e-11	0.038853716	0.00707325	3.230492e-11	0.0045349956	0.0031839518	0.19371623	0.16345689	0.020743031
11x5	0.0010319402	0.063687965	0.37772056	4.639038e-11	0.07119286	0.016568301	0.008219597	0.004314232	4.6400207e-11	0.0011045765	4.6443502e-11	4.649119e-11	0.046142433	0.02092236	4.649119e-11	0.0053526075	0.0024928977	0.17171258	0.19377501	0.015761973
11x7	0.0013463963	0.04988912	0.35653487	0.0012551202	0.058666304	0.037551362	0.0048147594	3.024957e-11	3.0225464e-11	0.0005804124	3.0252512e-11	3.0212263e-11	0.059085224	0.0074977586	3.0301022e-11	0.0041261455	0.0026344862	0.1979719	0.19380784	0.024238203
11x9	4.5792616e-11	0.026986295	0.39946243	0.007520595	0.06841066	0.02923864	0.0077866632	0.0021081588	4.5708493e-11	0.006018637	4.5736748e-11	0.003379641	0.0151577545	0.009784475	4.5772358e-11	0.002104388	0.004082788	0.18992548	0.20366137	0.02437203
12x10	2.8293552e-11	0.04657983	0.33415008	0.005519686	0.08383932	0.02776783	0.009461738	0.0053656166	2.8282706e-11	0.00019449333	2.8224237e-11	2.827591e-11	0.04368519	0.0021938265	2.8420112e-11	0.0066995146	0.0035121222	0.19369538	0.21071397	0.02662148
12x12	0.003099968	0.09404994	0.3793429	0.0066435006	0.0554596	0.023513004	0.007391506	0.0030022971	3.2154977e-11	0.002992647	3.215633e-11	3.216418e-11	0.048962772	0.010773475	3.222565e-11	0.0058230166	0.0034560265	0.18545073	0.15803827	0.01200027
12x14	0.0031043936	0.06392406	0.3804412	3.4406783e-11	0.06851879	0.02989497	0.0058036116	3.4325702e-11	3.434659e-11	0.0020809593	3.432459e-11	3.428873e-11	0.031590547	0.014777019	3.434122e-11	0.002390282	0.0038130349	0.18438752	0.19190875	0.01736477
12x16	0.009388162	0.057584696	0.3823911	0.00044822792	0.071436785	0.026658362	0.005970452	0.004760052	3.2459774e-11	0.006851449	3.243966e-11	3.2408302e-11	0.05389653	0.009929636	3.2416955e-11	0.004520852	0.003524869	0.18071501	0.16384752	0.01807635
12x18	3.038157e-11	0.07179727	0.3567339	0.002654124	0.07507419	0.03484063	2.4234834e-07	0.0013563586	3.037595e-11	0.0033848388	3.040261e-11	3.0422682e-11	0.040517725	0.011604507	3.0376528e-11	0.0022554346	0.0033846146	0.15625772	0.21254486	0.02759371
12x2	5.5599175e-11	0.09080892	0.37448418	0.013734276	0.07956621	5.5549888e-11	0.00825467	0.002298241	5.5410728e-11	0.0005632631	5.5559106e-11	5.5476925e-11	0.048217278	5.553209e-11	0.00054773793	0.001079964	5.5471006e-11	0.15863502	0.18528132	0.036528993
12x20	0.0042154607	0.07017358	0.42528215	0.014062073	0.042731784	0.01809652	0.0037990343	0.0019657563	4.559026e-11	0.001256344	4.558713e-11	4.5590174e-11	0.056241993	0.0082452595	4.5564177e-11	0.0033250963	0.0019163258	0.13488224	0.17979358	0.034012802
12x22	0.0015388163	0.26361558	0.3614689	4.3502837e-11	0.06834272	0.023162784	0.0035718665	0.003311023	4.3346462e-11	0.004295883	4.3346545e-11	4.3321995e-11	0.012167026	4.3278475e-11	4.3495867e-11	0.002304751	0.0029168937	0.14445318	0.09180509	0.01704555
12x24	3.8958e-11	0.38709208	0.3053286	0.0035491067	0.036806718	0.014276383	0.002127098	0.005082746	3.8964613e-11	0.005701718	3.9042804e-11	3.9002235e-11	3.9066864e-11	0.013890552	3.903007e-11	0.0029542274	0.002251322	0.076369084	0.08870965	0.055860743
12x26	4.1433072e-11	0.1979192	0.34254333	0.014747562	0.0484993	0.022255423	0.0012550644	4.1449278e-11	4.1336295e-11	0.00038225405	4.1444848e-11	4.1404477e-11	0.040801916	0.0061873444	4.143141e-11	0.002036597	0.0017893997	0.093733154	0.17229907	0.055550396
12x4	0.0015061997	0.022202076	0.37053186	3.1470427e-11	0.079785906	0.036632393	0.0034184123	0.0040046503	3.1484596e-11	3.156553e-11	3.1493065e-11	3.1448705e-11	0.03402268	0.003200586	3.147877e-11	0.003322443	0.0025855836	0.17998604	0.22695613	0.031845007
12x6	0.0024723364	0.059518732	0.38650125	0.00896621	0.04069272	0.03691832	0.00094281405	0.0064142426	0.0012862417	0.0003684069	5.8912895e-11	5.8999486e-11	0.04720963	0.009313458	2.0603275e-09	0.0024074554	0.0023456793	0.16570537	0.21614835	0.012788664
12x8	3.010879e-11	0.018759372	0.35440427	3.0056978e-11	0.07917899	0.022625256	0.0050348216	0.005831821	2.998826e-11	3.0151028e-11	2.9993865e-11	3.0062366e-11	0.050799504	0.020103365	3.0058983e-11	0.005367124	0.0021529223	0.21943225	0.1853976	0.030912815
13x11	0.002391079	4.06155e-11	0.35611886	0.008375943	0.0554107	0.02480127	0.0026362923	0.0059470665	3.643279e-11	3.6541145e-11	3.646164e-11	3.6455033e-11	0.05431179	0.0066815624	3.6466438e-11	0.0035735215	0.0020455266	0.20533521	0.24757992	0.024791162
13x13	3.28088e-11	0.056953553	0.38583368	0.0034974376	0.06399878	0.027570734	0.0029357022	3.2790094e-11	3.283359e-11	3.2906067e-11	3.286373e-11	3.2795603e-11	0.03997017	3.2826453e-11	3.278484e-11	0.0031236317	0.00095794344	0.17198032	0.22726968	0.015908428
13x15	0.0015237924	0.059754148	0.3208039	0.010524687	0.070076674	0.042092502	0.0023244403	0.0032614993	0.00052670547	2.722485e-11	2.7116231e-11	2.7126162e-11	0.04299262	0.011941337	2.7115766e-11	0.0042164167	0.0026572854	0.17589894	0.22257964	0.028825367
13x17	0.0041033593	0.050685626	0.35927325	0.00017482064	0.06942168	0.01665696	0.009028674	3.0474713e-11	3.0469363e-11	0.00021075719	3.0494367e-11	3.0508443e-11	0.058843665	0.013110241	3.054961e-11	0.0036792199	0.003158026	0.209928	0.17722489	0.024500743
13x19	0.0017279556	0.08287469	0.40315083	0.008647862	0.06383973	0.034070034	0.0011054176	4.401016e-11	4.403812e-11	0.0015186684	4.4017217e-11	4.395773e-11	0.045693073	0.009415777	4.407358e-11	4.399606e-11	0.0049567847	0.15928108	0.15926515	0.024452958
13x21	3.9205597e-11	0.1623855	0.4040857	0.0014136082	0.064717636	0.019356104	0.0065478035	0.0029987125	3.9137832e-11	0.0049106013	3.916539e-11	3.9155006e-11	0.016437005	0.014624001	3.9153885e-11	0.004050988	0.0040301173	0.14625011	0.12522355	0.022968506
13x23	4.6939695e-11	0.2398826	0.36435363	0.008729887	0.044750057	4.701882e-11	0.008653721	0.003951104	4.7007433e-11	4.7145437e-11	4.6974806e-11	4.70259e-11	0.047127556	4.6983854e-11	4.6990217e-11	0.0028440782	0.0021929094	0.11842869	0.13108554	0.028000245
13x25	0.002963481	0.21066073	0.30135727	2.8095648e-05	0.044901136	5.8117632e-11	0.005067359	0.008718268	5.809835e-11	0.0009954141	5.8155335e-11	5.80999e-11	0.060783874	0.006006838	5.816743e-11	0.0037600955	0.0028362616	0.09317023	0.19157138	0.067179576
13x27	0.0015617633	0.32495686	0.32005817	4.0269416e-11	0.0554326	0.017226728	0.0006751157	0.0032410955	4.029623e-11	0.0034295018	4.028017e-11	4.030984e-11	0.04974647	0.0043538646	4.0238857e-11	0.003498167	0.0016418846	0.09204743	0.09544911	0.026681226
13x3	0.0036846239	0.00037956325	0.37588122	0.0053183762	0.059529718	6.541707e-11	0.014219788	0.0059289695	0.0016747798	0.0020121217	6.541969e-11	6.544041e-11	0.07703862	0.008289863	6.2386636e-05	0.008563479	6.529005e-11	0.17382692	0.25582713	0.0077624237
13x5	0.002554327	0.027616844	0.41001588	0.0081251245	0.06675299	0.029070972	0.004905824	0.0069509717	3.7995933e-11	0.004560425	3.806601e-11	3.8075664e-11	0.03319797	0.0067100357	3.8079515e-11	0.0047479565	0.0020218566	0.17709783	0.2060431	0.009627946
13x7	0.0047458312	0.056494504	0.31140867	0.0062264437	0.07533109	0.030541087	0.005465464	0.0013513479	2.635787e-11	0.00042792413	2.6316475e-11	2.6345755e-11	0.06211597	2.6344349e-11	2.6353194e-11	0.00426318	0.0051702447	0.17412853	0.22987263	0.032457065
13x9	5.9452235e-11	0.021030774	0.39342788	0.0158959	0.062987186	0.033390436	0.008133925	5.9399076e-11	5.945881e-11	0.0010926728	5.953439e-11	5.945121e-11	0.014073312	0.015542508	5.943421e-11	0.004715473	0.0045948657	0.20072246	0.20382053	0.020572033
14x10	0.0016644881	0.05678867	0.3066676	0.0059538	0.05782955	0.024480423	0.007515411	0.004450645	2.5934236e-11	2.6049498e-11	2.5950167e-11	2.5932057e-11	0.0647807	0.009123383	2.5985731e-11	0.006097552	0.0027559146	0.16359396	0.2643126	0.023985306
14x12	0.004255702	0.07788592	0.25188342	0.014962846	0.08067299	0.03120362	0.0071399794	0.0030331716	2.1241042e-11	0.002760004	2.12346e-11	2.1238206e-11	0.08321312	0.020430489	2.1210353e-11	0.004527894	0.003080336	0.171132	0.2247663	0.019052228
14x14	0.0043467297	0.05224147	0.3931669	0.0037397463	0.05269003	0.023196593	0.004361289	0.010327592	3.357703e-11	0.0019230198	3.3551426e-11	3.353677e-11	0.047702458	0.010051031	3.3585804e-11	0.0033582668	0.0024860632	0.15088966	0.2179817	0.021537555
14x16	0.0018033618	0.071794644	0.3589583	0.008554046	0.06582684	0.02466293	0.0040744524	0.0048802393	4.0724896e-11	0.0040134196	4.0677385e-11	4.0743003e-11	0.06882971	0.011688018	4.067537e-11	0.0041146176	0.0054378645	0.16812284	0.16828643	0.028952304
14x18	3.882308e-11	0.048511256	0.42532972	0.008329779	0.066324726	0.03021146	0.001499059	0.004980244	3.881301e-11	3.8879767e-11	3.880272e-11	3.878437e-11	0.04360102	3.8907516e-11	3.8887928e-11	0.0037659602	0.0035039647	0.1711458	0.16736144	0.025435627
14x2	5.316938e-11	5.3354272e-11	0.43189394	0.01110121	0.059235696	0.016634673	0.0056415848	0.00656365	5.3242546e-11	0.005041605	5.3326597e-11	5.331307e-11	0.05569858	5.3418523e-11	5.3292128e-11	0.005767832	0.003742297	0.16295266	0.19826569	0.037460502
14x20	0.0022092157	0.06428516	0.3694254	0.0058168	0.048422795	0.034186136	0.000683874	0.007389355	4.4685197e-11	0.0056483834	4.4749253e-11	4.4733123e-11	0.07054757	4.4713077e-11	4.466909e-11	0.0059060217	0.00426503	0.16375993	0.18142676	0.03602758
14x22	0.002048949	0.213703	0.3326023	5.190057e-11	0.056002673	0.02265903	0.0055888426	5.1984982e-11	0.0018969238	0.0011557532	5.196367e-11	5.18782e-11	0.06758561	0.0143247945	5.1903443e-11	0.002573215	0.0019062205	0.12747346	0.13371481	0.016764432
14x24	2.355423e-11	0.26313388	0.27341357	2.3568297e-11	0.048444524	0.008977181	0.0047407667	0.002093553	2.3566227e-11	2.3627393e-11	2.3579626e-11	2.3529262e-11	0.049554903	0.005467781	2.3568654e-11	0.0009451563	0.0020181464	0.09540358	0.17525253	0.0705544
14x26	4.8039784e-11	0.19840154	0.39677972	0.002600267	0.03026637	0.010584646	0.0074167983	0.0066928365	4.7970836e-11	0.0014057105	4.7982e-11	4.7962512e-11	0.034969147	4.7983374e-11	0.0015981835	0.0024307743	0.0010485296	0.12130225	0.14495178	0.03955155
14x4	0.002487868	0.036255095	0.4026084	0.00614578	0.057756424	0.02538765	0.0036128585	0.0049645924	3.7002394e-11	0.00020559905	3.701058e-11	3.692526e-11	0.034774248	0.012163209	3.697565e-11	0.0010230371	0.002896241	0.19102079	0.20647447	0.012223787
14x6	3.1941682e-11	0.02060854	0.34900945	3.1982347e-11	0.06711843	0.024003133	0.0072249263	0.011858483	3.1872303e-11	0.000167855	3.192737e-11	3.1916532e-11	0.071762644	4.9023013e-10	3.193864e-11	0.0030331917	0.0022629187	0.16101214	0.25553766	0.0264006
14x8	4.0445723e-11	0.028502872	0.40965226	0.00448353	0.078703485	0.017578881	0.0042379983	0.005252547	4.0538475e-11	0.0062040393	4.0506633e-11	4.0505703e-11	0.04193907	4.0639814e-11	0.004769404	0.0019774605	0.001190273	0.1541934	0.22810456	0.013210225
15x11	3.4036617e-11	0.044285536	0.35152823	0.007144582	0.040386006	0.025400095	0.00418933	0.00495199	3.3997298e-11	0.0018861794	3.3993534e-11	3.4021688e-11	0.05017815	0.01774538	0.0016159827	0.0057478435	0.0033121754	0.15074049	0.26144722	0.029440848
15x13	0.0027836468	0.048000082	0.30352542	2.5842979e-11	0.06268884	0.025592603	0.0059743836	0.006357922	2.5786798e-11	0.004980535	2.5801066e-11	2.5786403e-11	0.062080003	0.010976282	2.5818982e-11	0.0037094827	0.002597653	0.16036065	0.27133057	0.029041974
15x15	0.0018777201	0.028115025	0.26960707	0.010596426	0.08975378	0.024128621	0.00540418	0.009178337	2.2818355e-11	2.2914741e-11	2.2800822e-11	2.2820443e-11	0.07704834	0.0017107155	2.2827976e-11	0.00541934	0.0023610261	0.16567303	0.27010924	0.039017122
15x17	0.0020554746	0.06214623	0.35642686	0.013327735	0.067716934	0.01672934	0.0056333924	0.0026681623	3.0226197e-11	1.8093754e-09	3.0261273e-11	3.0264156e-11	0.05767371	3.0339002e-11	3.0306844e-11	0.0020058958	0.0029804832	0.18578026	0.21051247	0.014343013
15x19	0.0037147326	0.16551675	0.39985055	0.00080819044	0.041778088	6.927823e-11	0.0068101943	0.006074791	6.9319994e-11	0.007322585	6.920335e-11	6.9214176e-11	0.045585904	0.020628527	0.00043622803	0.00069813925	0.0020778426	0.14204222	0.13826114	0.018394137
15x21	0.0042381207	0.30042785	0.34226274	3.1312147e-11	0.043703016	0.009889669	0.0052637816	0.0078238305	3.1299432e-11	0.003958985	3.130337e-11	3.1269296e-11	3.1406294e-11	0.009104447	3.133318e-11	0.003203855	0.0022777775	0.13752161	0.09531601	0.035008337
15x23	4.8821013e-11	0.24243246	0.3523426	0.0026689246	0.03724237	0.017284686	0.005550921	0.00948752	4.8785084e-11	0.00093281287	4.8700384e-11	4.8743974e-11	4.884784e-11	4.886293e-11	4.877475e-11	0.0027176694	0.0027377754	0.12903947	0.13122544	0.06633741
15x25	0.0014480539	0.19621179	0.35791048	0.00250714	0.041582007	0.027340926	0.0021125616	0.0044668685	3.0588518e-11	3.071544e-11	3.063312e-11	3.0614723e-11	0.03528205	0.0077938205	3.059505e-11	0.0030515725	0.0018963072	0.12927924	0.12631258	0.06280456
15x27	0.0028872495	0.232075	0.33123767	0.0022764974	0.0522496	2.8097438e-11	0.0076785167	0.0026799447	2.8078794e-11	0.00043930963	2.8070227e-11	2.80879e-11	0.033113595	0.014162731	2.817031e-11	0.003967026	0.0037634487	0.13141178	0.12262123	0.05943633
15x3	0.0020396076	0.02453487	0.3726661	0.008884525	0.03214382	0.025647104	0.009166362	0.0014451855	3.6111072e-11	3.622766e-11	3.6088278e-11	3.6104803e-11	0.082356155	3.6121127e-11	3.608539e-11	0.0068933684	0.0029974126	0.16877447	0.25305232	0.009398671
15x5	0.0019313185	0.034392025	0.37211266	0.008413992	0.05311824	0.033797912	0.005509516	0.008603171	3.1626195e-11	0.002048175	3.1689717e-11	3.1695584e-11	0.0351356	0.017214298	3.161974e-11	0.005527727	0.0031540296	0.17335975	0.21829596	0.027385717
15x7	2.8597508e-11	0.045950618	0.3356817	0.014185956	0.061474912	0.022869026	0.006683112	0.00275906	2.8514666e-11	0.00040790075	2.8496776e-11	2.8494113e-11	0.074572966	0.0063494775	2.8535613e-11	0.0016234445	0.0021673983	0.18427832	0.21420018	0.026795818
15x9	0.001594576	0.012427721	0.30816665	0.025267953	0.06263596	0.027852092	0.006885605	0.0035671697	2.6033663e-11	2.6051297e-11	2.606929e-11	2.6046477e-11	0.071524374	0.019692969	2.6025423e-11	0.0047230823	0.003513655	0.19122317	0.26092505	2.6120855e-11
16x10	7.155777e-05	0.029660547	0.34214953	0.0048506944	0.06896221	0.027624903	0.0077461926	4.1129176e-11	4.120039e-11	0.0006959495	4.1230106e-11	4.1156092e-11	0.10279446	4.1247252e-11	0.0008744244	0.0037966897	0.0038502323	0.18098173	0.21037269	0.015568286
16x12	0.0017731918	0.06687885	0.3121724	0.0048310063	0.075449556	0.026551668	0.004471236	0.002685348	2.6391878e-11	3.4325053e-11	0.00041957397	2.637019e-11	0.059178423	0.011165864	2.6349273e-11	0.0024424996	0.004066313	0.17548025	0.22107653	0.031357326
16x14	0.0024611568	0.019994253	0.366445	0.0059051546	0.06801131	0.031156871	0.0036700899	3.1119413e-11	3.1075104e-11	0.0030658874	3.1062954e-11	3.1097278e-11	0.061481602	0.004419638	3.1103033e-11	0.0033514474	0.0018298118	0.16600876	0.24382435	0.018374609
16x16	0.0023969193	0.06280691	0.28774473	0.009411438	0.0677037	0.026551967	0.002876895	0.002337751	2.4273363e-11	0.0041111666	2.4295595e-11	2.4288831e-11	0.0730738	0.006355192	2.4357258e-11	0.0053068865	0.0035296786	0.17599839	0.23178694	0.038007587
16x18	0.0019684385	0.08258156	0.32967317	0.017220818	0.09045287	0.0191543	0.0025320614	0.0012779507	2.7835654e-11	0.005131776	2.7875445e-11	2.7814528e-11	0.039169982	0.00888083	2.7838733e-11	0.0055151335	0.0054152664	0.18337294	0.18518202	0.022470806
16x2	0.0022492823	0.05124379	0.42512545	0.014152407	0.05449036	5.517399e-11	0.009778384	5.5175888e-11	5.519915e-11	0.007326036	5.517726e-11	5.5216214e-11	0.038941443	0.018344603	5.5250974e-11	0.002565487	0.0030728944	0.1548204	0.20002423	0.017865254
16x20	0.0035570122	0.2357304	0.3407252	0.0027326094	0.041462883	0.01516597	0.004959046	3.224393e-11	3.2234826e-11	3.242488e-11	3.227568e-11	3.2281098e-11	0.046276916	0.0073318337	3.2245897e-11	0.002438765	0.0019107063	0.114051126	0.10790366	0.0757538
16x22	0.00314096	0.3059683	0.2558644	0.0113393525	0.050856918	0.006527968	0.0051633553	0.0025999125	6.315235e-11	0.00073542364	6.325228e-11	6.326532e-11	0.055576507	0.005934039	0.0044486015	0.006364667	0.0013328063	0.10832147	0.10985241	0.06597295
16x24	0.002214809	0.28094712	0.31075975	0.0056184344	0.04379036	0.010587474	0.0062780026	4.1690654e-11	0.001078405	0.00043840683	4.168612e-11	4.1748344e-11	0.03726903	0.0068818997	4.1697576e-11	0.002191279	0.0021264385	0.107708834	0.112752005	0.06935774
16x26	3.142244e-11	0.2510183	0.33502677	0.0010394715	0.051971797	0.020187626	0.0028223724	0.0014099253	3.14571e-11	3.1575586e-11	3.149907e-11	3.151223e-11	0.033572663	0.0030082657	3.1471686e-11	0.00469426	0.0028175858	0.13694215	0.095405884	0.06008292
16x4	0.0014357836	0.020424115	0.367343	0.010695503	0.083448954	0.024382638	0.007993908	0.0014816297	3.1040517e-11	0.0062855515	3.1082286e-11	3.1080388e-11	0.034672968	0.0074069547	3.105319e-11	0.00714318	0.0017933468	0.20564164	0.19955488	0.020295985
16x6	7.560005e-11	0.018920276	0.33915854	7.597096e-11	0.07549107	0.043832615	0.0014587013	0.003599632	7.555132e-11	7.554815e-11	7.564361e-11	7.558232e-11	0.03429169	7.560394e-11	7.554599e-11	0.0034334257	7.558837e-11	0.24388827	0.21596481	0.019960985
16x8	0.0041118823	0.052551143	0.25617024	0.006284643	0.10265383	0.035501003	0.0056422874	0.0033449114	2.1633986e-11	2.1685669e-11	2.1681079e-11	2.1680747e-11	0.05101684	0.026996681	2.163151e-11	0.0037837957	0.00388814	0.2026561	0.21541421	0.029984258
17x11	2.6285179e-11	0.071181566	0.31077537	0.01334899	0.06839613	0.042804416	0.00445116	0.0051451144	2.6306797e-11	0.00023263629	2.6315127e-11	2.6324864e-11	0.07624321	2.6354207e-11	2.6348828e-11	0.0040887715	0.0034162162	0.18279754	0.19338757	0.023731325
17x13	2.5483565e-11	0.048654415	0.30192348	0.0043136897	0.08889172	0.022887373	0.0048297145	0.0038409405	2.551221e-11	0.00053859677	0.00038854848	2.549713e-11	0.05267152	0.023022257	2.5540937e-11	0.0042188917	0.0038950816	0.18698052	0.21941274	0.033530522
17x15	0.0019617076	0.05436812	0.3560503	3.027748e-11	0.07942992	0.018758807	0.006910189	0.0055870055	3.0230797e-11	0.0015735411	3.024395e-11	3.016939e-11	0.04801779	0.0040846565	3.0198122e-11	0.0048577148	0.0030806998	0.16057104	0.22645833	0.028290236
17x17	0.0014496744	0.03937599	0.35933128	0.010015105	0.07664414	0.031715248	0.006694083	0.0039734384	3.076379e-11	0.0025104634	3.0785333e-11	3.0773002e-11	0.024458144	0.012909636	3.080824e-11	0.0021183358	0.0034582098	0.18435638	0.22566687	0.0153229255
17x19	0.004719132	0.2165344	0.32846278	0.010393551	0.048288714	4.5104268e-11	0.006181365	0.007689579	4.518581e-11	4.5126815e-11	4.5196326e-11	4.5136714e-11	0.032559842	0.0064104656	4.5124144e-11	0.002002083	0.0029383758	0.13900854	0.16832145	0.026489656
17x21	0.00342876	0.21623138	0.28880954	8.150459e-11	0.036211826	0.030360622	0.0016813453	8.1568814e-11	8.158967e-11	8.159697e-11	8.1706315e-11	8.156197e-11	0.037116557	0.020184819	0.00093054853	8.173219e-11	0.0016631332	0.11764065	0.14849116	0.09724961
