"","spot_coordinates","cluster_id"
"514","42x20","0"
"515","42x22","2"
"516","42x24","0"
"517","42x26","0"
"518","42x28","2"
"519","42x30","0"
"520","42x32","1"
"521","42x34","1"
"522","42x36","1"
"523","42x38","1"
"524","43x15","0"
"525","43x17","2"
"526","43x19","4"
"527","43x21","1"
"528","43x23","0"
"529","43x25","3"
"530","43x27","2"
"531","43x29","2"
"532","43x31","0"
"533","43x33","1"
"534","43x35","0"
"535","43x37","1"
"536","44x16","2"
"537","44x18","0"
"538","44x20","1"
"539","44x22","1"
"540","44x24","0"
"541","44x26","2"
"542","44x28","2"
"543","44x30","0"
"544","44x32","4"
"545","44x34","1"
"546","45x15","0"
"547","45x17","0"
"548","45x19","0"
"549","45x21","1"
"550","45x23","4"
"551","45x25","0"
"552","45x27","0"
"553","45x29","0"
"554","45x31","0"
"555","45x33","4"
"556","46x16","1"
"557","46x18","0"
"558","46x20","1"
"559","46x22","1"
"560","46x24","2"
"561","46x26","0"
"562","46x28","1"
"563","46x30","1"
"564","46x32","0"
"565","47x15","0"
"566","47x17","1"
"567","47x19","0"
"568","47x21","1"
"569","47x23","3"
"570","47x25","1"
"571","47x27","1"
"572","47x29","0"
"573","47x31","0"
"574","47x33","2"
"575","48x16","0"
"576","48x18","3"
"577","48x20","0"
"578","48x22","3"
"579","48x24","1"
"580","48x26","1"
"581","48x28","1"
"582","48x30","3"
"583","48x32","0"
"584","49x15","0"
"585","49x17","0"
"586","49x19","4"
"587","49x21","0"
"588","49x23","3"
"589","49x25","1"
"590","49x27","0"
"591","49x29","1"
"592","49x31","1"
"593","50x16","0"
"594","50x18","0"
"595","50x20","1"
"596","50x22","0"
"597","50x24","4"
"598","50x26","0"
"599","50x28","0"
"600","50x30","0"
"601","51x15","0"
"602","51x17","4"
"603","51x19","1"
"604","51x21","0"
"605","51x23","0"
"606","51x25","1"
"607","51x27","2"
"608","51x29","1"
"609","51x31","0"
"610","52x16","0"
"611","52x18","1"
"612","52x20","1"
"613","52x22","0"
"614","52x24","1"
"615","52x26","1"
"616","52x28","0"
"617","52x30","2"
"618","53x15","0"
"619","53x17","0"
"620","53x19","0"
"621","53x21","0"
"622","53x23","0"
"623","53x25","3"
"624","53x27","0"
"625","53x29","1"
"626","53x31","0"
"627","54x16","2"
"628","54x18","0"
"629","54x20","0"
"630","54x22","3"
"631","54x24","0"
"632","54x26","0"
"633","54x28","1"
"634","54x30","4"
"635","55x15","0"
"636","55x17","2"
"637","55x19","0"
"638","55x21","0"
"639","55x23","3"
"640","55x25","2"
"641","55x27","3"
"642","55x29","1"
"643","56x16","2"
"644","56x18","2"
"645","56x20","0"
"646","56x22","0"
"647","56x24","0"
"648","56x26","2"
"649","56x28","0"
"650","56x30","0"
"651","57x17","0"
"652","57x19","0"
"653","57x21","3"
"654","57x23","1"
"655","57x25","1"
"656","57x27","2"
"657","57x29","0"
"658","58x16","0"
"659","58x18","2"
"660","58x20","1"
"661","58x22","0"
"662","58x24","0"
"663","58x26","0"
"664","58x28","2"
"665","59x17","4"
"666","59x19","0"
"667","59x21","1"
"668","59x23","0"
"669","59x25","3"
"670","59x27","0"
"671","60x18","0"
"672","60x20","1"
"673","60x22","4"
"674","60x24","0"
"675","60x26","0"
"676","61x19","4"
"677","61x21","1"
"678","61x23","4"
"679","61x25","0"
"680","62x20","1"
"681","62x22","0"
"682","62x24","0"
"683","63x21","0"
"684","63x23","0"
