	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
10x46	2.360005e-10	2.3597935e-10	2.356645e-10	2.354565e-10	2.360113e-10	2.3580343e-10	2.3535546e-10	2.3607796e-10	0.004425995	2.360604e-10	0.03751184	2.3577373e-10	2.360023e-10	2.357904e-10	2.361937e-10	0.03034313	0.92771906	2.35669e-10	2.3598296e-10	2.3605948e-10
10x48	0.006301293	0.007216782	1.3869488e-10	1.3887913e-10	1.3874754e-10	1.3876579e-10	1.3866182e-10	1.3860814e-10	1.385394e-10	1.3866261e-10	0.027579943	1.3867107e-10	0.009837061	1.3886932e-10	0.008563462	0.04561722	0.8948843	1.3884151e-10	1.3867e-10	1.3879067e-10
10x50	1.4120474e-10	0.008247984	1.4121093e-10	1.4127721e-10	1.4119746e-10	1.4115518e-10	1.4126723e-10	1.4129607e-10	1.4097923e-10	0.0006778194	0.024372812	1.4102844e-10	0.008724921	1.4117081e-10	0.020781603	0.055762112	0.8814328	1.4120743e-10	1.410002e-10	1.4118078e-10
10x52	4.9636906e-10	4.9653004e-10	4.963359e-10	4.966191e-10	4.9679055e-10	4.962687e-10	4.967005e-10	4.965945e-10	4.957824e-10	4.9677445e-10	0.014474691	4.9694604e-10	4.9690807e-10	4.9649596e-10	0.08802646	4.968294e-10	0.89749885	4.967792e-10	4.9729587e-10	4.969214e-10
11x11	4.0663264e-10	4.077184e-10	4.0669315e-10	4.06711e-10	4.0763906e-10	4.072101e-10	4.0714876e-10	4.0765774e-10	4.0701517e-10	4.074191e-10	4.0768183e-10	4.0757064e-10	4.0669548e-10	4.0697637e-10	4.0721088e-10	0.11796463	0.8820353	4.0763282e-10	4.0714795e-10	4.0767484e-10
11x13	2.4333024e-10	2.4384225e-10	2.439018e-10	2.4358474e-10	2.43431e-10	2.4353594e-10	2.432458e-10	2.4349972e-10	2.434064e-10	2.4376132e-10	0.00717765	2.4367441e-10	2.4386224e-10	2.433943e-10	0.0317949	0.023178281	0.9378492	2.4351135e-10	2.436312e-10	2.4376226e-10
11x15	3.8109924e-10	3.8042816e-10	3.8116316e-10	3.8071346e-10	3.8041945e-10	3.805791e-10	3.8112102e-10	3.8071052e-10	3.8101705e-10	3.8030043e-10	0.066238664	0.025823483	3.8044196e-10	3.812148e-10	3.8103598e-10	0.11582733	0.79211056	3.8048695e-10	3.806314e-10	3.80696e-10
11x17	2.1660598e-10	2.1715534e-10	2.1647258e-10	2.1651181e-10	2.1677089e-10	2.1670062e-10	2.1658118e-10	2.1684655e-10	2.1691483e-10	2.1713335e-10	0.023427613	2.1670472e-10	2.1647711e-10	2.1659112e-10	0.012545277	0.04382401	0.9202031	2.166258e-10	2.1621549e-10	2.1696075e-10
11x19	3.385227e-10	3.390216e-10	3.3851755e-10	3.3900346e-10	3.3859182e-10	3.388289e-10	3.387727e-10	3.3871325e-10	3.388535e-10	3.3890843e-10	0.017101316	3.3877787e-10	3.3900796e-10	3.3919945e-10	0.10195852	3.3928227e-10	0.88094014	3.3859832e-10	3.3913344e-10	3.393075e-10
11x21	1.6361422e-10	1.6374407e-10	1.6400788e-10	1.6384531e-10	0.0065283193	1.635356e-10	1.6361983e-10	1.6402071e-10	1.6374721e-10	1.6368475e-10	0.0080328705	1.6391408e-10	1.6365542e-10	1.640567e-10	0.011839029	0.03019492	0.9352816	1.637319e-10	0.00812325	1.636807e-10
11x23	1.6470542e-10	1.6489213e-10	1.650611e-10	1.6492108e-10	1.6469315e-10	1.6486193e-10	1.6463222e-10	1.6474405e-10	1.6485219e-10	1.6475098e-10	0.033243988	1.6496292e-10	1.6495409e-10	1.6499908e-10	0.014623782	0.08033683	0.8717954	1.6483082e-10	1.649195e-10	1.651436e-10
11x25	2.421632e-10	2.4228008e-10	2.421378e-10	2.415096e-10	2.4191574e-10	2.419328e-10	2.4150912e-10	2.42208e-10	2.4175015e-10	2.421877e-10	0.009453647	2.4197436e-10	0.010320575	2.4220664e-10	0.023957863	0.039649285	0.9166186	2.4168237e-10	2.41907e-10	2.4225882e-10
11x27	4.1200546e-10	4.1287154e-10	4.1327106e-10	4.124033e-10	4.1217207e-10	4.1292042e-10	0.00092529453	4.1294482e-10	4.1217524e-10	4.124654e-10	0.062032204	4.1296766e-10	4.1201176e-10	4.1253467e-10	0.006761057	0.06229986	0.8679816	4.1272982e-10	4.125496e-10	4.1331516e-10
11x29	2.622614e-10	2.6273506e-10	0.017581204	2.6207042e-10	2.6218339e-10	2.621259e-10	2.6184258e-10	2.625397e-10	2.621469e-10	2.62388e-10	0.034096833	0.017571019	0.003353388	2.6256625e-10	2.6249314e-10	0.0989129	0.8284847	2.6230645e-10	2.6200345e-10	2.6248412e-10
11x31	2.005848e-10	2.003359e-10	2.0052053e-10	2.0031068e-10	2.002717e-10	2.0027095e-10	2.0035844e-10	2.0038902e-10	2.0048231e-10	2.0023162e-10	0.022626989	2.0066708e-10	2.0051864e-10	2.0038404e-10	0.0062023457	0.09774214	0.8734285	2.0033972e-10	2.0018998e-10	2.004693e-10
11x33	3.0389424e-10	3.0300054e-10	3.0394232e-10	3.036387e-10	3.0386582e-10	3.0378353e-10	3.0389655e-10	3.036671e-10	3.039133e-10	3.0397534e-10	0.022649216	3.0412328e-10	0.0061420053	3.0360223e-10	0.012285987	0.12150018	0.83742255	3.0396669e-10	3.0356748e-10	3.0398986e-10
11x35	2.0501968e-10	2.0524739e-10	2.053484e-10	2.0516716e-10	2.0509516e-10	2.0505761e-10	2.052513e-10	2.0532727e-10	2.0536371e-10	2.0525757e-10	2.0486528e-10	2.0514523e-10	2.0520745e-10	2.0497704e-10	0.0051977937	2.0526501e-10	0.9948022	2.05256e-10	2.0506662e-10	2.0534294e-10
11x37	2.125357e-10	2.1244694e-10	2.127608e-10	2.1228329e-10	2.1237156e-10	2.1261273e-10	2.1246152e-10	2.1267275e-10	2.1230111e-10	2.12616e-10	0.034470376	2.1267074e-10	2.1256408e-10	2.1250124e-10	0.019731434	0.022452325	0.92334586	2.1274904e-10	2.1284766e-10	2.1251988e-10
11x39	2.7270555e-10	2.7259633e-10	2.724269e-10	2.7210803e-10	2.7255528e-10	2.7246017e-10	2.7223107e-10	2.7262548e-10	2.7229752e-10	2.727425e-10	0.029586833	2.722316e-10	2.725584e-10	2.725407e-10	0.027294353	2.7241912e-10	0.9431189	2.7240094e-10	2.7277944e-10	2.7262753e-10
11x41	1.7993212e-10	1.8045247e-10	1.7997846e-10	1.8022374e-10	1.8001245e-10	1.7999667e-10	1.799263e-10	1.8044352e-10	1.8030419e-10	1.8018731e-10	0.032138895	1.8045385e-10	1.803871e-10	1.800509e-10	0.03137212	0.033284772	0.9032042	1.801811e-10	1.8014365e-10	1.8032242e-10
11x43	2.5691943e-10	2.5716457e-10	2.5732158e-10	2.571214e-10	2.5696353e-10	2.5730734e-10	2.571881e-10	2.5723473e-10	2.575602e-10	2.5758035e-10	0.04890042	2.5697627e-10	2.5708755e-10	2.5713368e-10	0.03009061	0.019133434	0.9018755	2.574487e-10	2.574782e-10	2.5737754e-10
11x45	0.0056999596	1.6703906e-10	1.6719015e-10	1.6756367e-10	1.6740427e-10	1.674825e-10	1.6728809e-10	2.3344543e-05	1.6747963e-10	1.6735988e-10	0.01803094	0.007331249	1.6749561e-10	1.6758604e-10	0.032115083	0.025511406	0.91128796	1.6734648e-10	1.6758764e-10	3.4681978e-08
11x47	1.4785904e-10	1.4799194e-10	1.4803991e-10	1.4791686e-10	0.004688305	1.4783252e-10	1.4777163e-10	1.4787174e-10	1.4792843e-10	1.480998e-10	0.019642105	1.4789232e-10	1.4795637e-10	1.4799588e-10	0.025442049	0.03731945	0.9129081	1.4788216e-10	1.4794876e-10	1.4779786e-10
11x49	2.5156582e-10	2.5179817e-10	2.5209998e-10	2.5139268e-10	2.5139316e-10	2.5154231e-10	2.5183802e-10	2.5182698e-10	2.5190816e-10	2.5198266e-10	2.5193989e-10	2.513011e-10	2.5180824e-10	2.516335e-10	2.5181354e-10	0.009793865	0.9902061	2.5163444e-10	2.5175254e-10	2.516575e-10
11x51	2.0301676e-10	2.030423e-10	2.0302565e-10	2.0299931e-10	2.0350446e-10	2.032275e-10	2.0327635e-10	2.0298538e-10	2.029463e-10	2.035231e-10	0.019120848	2.0291918e-10	2.0332444e-10	2.0323294e-10	0.00525511	0.034936078	0.93222564	0.008462291	2.0322052e-10	2.0295055e-10
11x53	2.825843e-10	2.8251693e-10	2.8256272e-10	2.828717e-10	2.8255626e-10	2.8222985e-10	2.8244582e-10	2.8284203e-10	2.8245495e-10	2.8302174e-10	0.020593215	2.824776e-10	0.015834242	2.8244632e-10	0.025162982	1.2370311e-08	0.93840957	2.8247865e-10	2.8267322e-10	2.829246e-10
12x12	2.7454133e-10	2.749359e-10	2.7477653e-10	2.7496372e-10	2.7413213e-10	2.7473251e-10	2.748971e-10	2.7482372e-10	2.7495217e-10	2.750193e-10	0.03914785	2.747472e-10	2.7507857e-10	2.7470265e-10	0.009784518	0.123276964	0.8277907	2.7483263e-10	2.7383115e-10	2.7529432e-10
12x14	2.0220105e-10	2.01964e-10	2.020584e-10	2.0209887e-10	2.0234378e-10	2.02016e-10	2.0187234e-10	2.0255694e-10	2.0204953e-10	2.0209925e-10	0.0042425855	0.007287567	0.0053401636	2.0220912e-10	0.021686401	0.032472316	0.92897093	2.0204337e-10	2.0225428e-10	2.0232063e-10
12x16	1.3226605e-10	1.3227462e-10	1.3210316e-10	1.320732e-10	1.3224359e-10	1.3192011e-10	1.3206915e-10	1.3216164e-10	1.3222695e-10	1.321576e-10	0.030382646	1.3222971e-10	1.3227185e-10	1.3200972e-10	0.013092596	0.081413336	0.8751114	1.3218736e-10	1.3217273e-10	1.3220222e-10
12x18	1.7213429e-10	1.7249714e-10	1.7212345e-10	1.7196662e-10	1.7209884e-10	1.7208211e-10	1.7236855e-10	1.7221212e-10	1.7233567e-10	1.7229525e-10	0.011975824	1.7247806e-10	1.72243e-10	1.7249221e-10	0.013468335	0.029477999	0.94507784	1.722729e-10	1.7209982e-10	1.7238663e-10
12x20	2.796242e-10	2.7905306e-10	2.7933902e-10	2.790738e-10	2.7955702e-10	2.7953567e-10	2.791265e-10	2.7992836e-10	2.7932837e-10	2.794541e-10	0.023358777	2.7956235e-10	2.7995134e-10	2.7990063e-10	0.028249275	2.7947866e-10	0.9473909	2.7914568e-10	0.0010010286	2.7954583e-10
12x22	1.9882786e-10	1.991383e-10	0.008251151	1.9895646e-10	1.9897088e-10	1.9914742e-10	1.9888513e-10	1.988779e-10	1.9908247e-10	1.9917819e-10	0.023927666	1.9929751e-10	1.9900276e-10	1.9902098e-10	0.024007134	0.019159622	0.9246545	1.9934239e-10	1.992979e-10	1.989648e-10
12x24	1.8371123e-10	1.8367655e-10	1.8396547e-10	1.8375855e-10	1.838546e-10	1.836664e-10	1.8373016e-10	1.8410481e-10	1.838262e-10	1.8392228e-10	0.019535962	1.8405144e-10	1.8399e-10	1.8394546e-10	0.005414833	0.03911542	0.93593377	1.840739e-10	1.838276e-10	1.8387705e-10
12x26	1.6558101e-10	1.6551785e-10	1.6571401e-10	1.6534935e-10	1.6570517e-10	1.654481e-10	1.6521537e-10	1.6555542e-10	1.6548882e-10	1.6553994e-10	0.02691095	1.6533232e-10	1.6561069e-10	1.6570675e-10	0.01747724	0.06554643	0.8900654	1.6562396e-10	1.6575036e-10	1.6568652e-10
12x28	2.890922e-10	2.8916278e-10	2.887786e-10	2.8825087e-10	2.887687e-10	2.8917602e-10	2.883042e-10	2.8914846e-10	2.8905855e-10	2.885083e-10	0.009426589	2.8949942e-10	2.8900232e-10	2.885848e-10	2.8885908e-10	0.009764958	0.9790304	2.8904146e-10	0.0017780863	2.8887945e-10
12x30	1.561017e-10	1.5621192e-10	1.562137e-10	1.560898e-10	1.5629448e-10	1.5599218e-10	1.5592434e-10	1.5641673e-10	1.5638003e-10	1.5630222e-10	0.010218702	1.5617795e-10	1.5695588e-10	0.007354571	0.028404934	0.029667715	0.924354	1.5603174e-10	1.5631652e-10	1.5628522e-10
12x32	1.450367e-10	1.4515017e-10	1.4503478e-10	1.450367e-10	1.4506411e-10	1.4494075e-10	1.4504362e-10	1.4493523e-10	1.450284e-10	1.4493108e-10	0.037423857	1.4517094e-10	1.4560798e-10	1.4519337e-10	0.018732224	0.1017927	0.8420512	1.4474848e-10	1.4499413e-10	1.4494352e-10
12x34	2.5859687e-10	2.5889396e-10	2.5937044e-10	2.585303e-10	2.5890287e-10	2.5892163e-10	2.5893693e-10	2.5869457e-10	2.588278e-10	2.5906438e-10	0.02576059	2.591489e-10	2.593071e-10	2.5869554e-10	0.029530706	0.045682915	0.8990258	2.591756e-10	2.5842822e-10	2.5940902e-10
12x36	2.0150681e-10	2.012272e-10	2.0151643e-10	2.0143458e-10	2.010561e-10	2.0102389e-10	2.0133509e-10	2.0119574e-10	2.0110019e-10	2.0125486e-10	0.03575835	2.2560928e-06	2.013159e-10	2.0128517e-10	0.017151115	0.0836117	0.86347663	2.01251e-10	2.0154756e-10	2.0141344e-10
12x38	3.305054e-10	3.3027728e-10	3.305716e-10	3.305054e-10	3.3077782e-10	3.3070024e-10	3.3028294e-10	3.3006378e-10	3.3063402e-10	3.305388e-10	0.027563628	0.018734293	3.3007952e-10	3.3006187e-10	3.3079992e-10	3.3063777e-10	0.9537021	3.3035036e-10	3.3071346e-10	3.3075576e-10
12x40	7.3789314e-10	7.379382e-10	7.383098e-10	7.3693956e-10	7.3810424e-10	7.3756384e-10	7.3685374e-10	7.367638e-10	7.3810147e-10	7.3899037e-10	0.026858922	7.386197e-10	7.3737255e-10	7.374556e-10	0.032450985	7.381761e-10	0.94069004	7.379973e-10	7.3802825e-10	7.371054e-10
12x42	1.8781023e-10	1.8808052e-10	1.878912e-10	1.8812643e-10	1.8780665e-10	1.8779374e-10	1.8766878e-10	1.8809775e-10	1.8793422e-10	1.8789945e-10	0.004965806	1.8822263e-10	1.879636e-10	1.8776045e-10	0.021876534	0.029687589	0.94347006	1.8802852e-10	1.878371e-10	1.881792e-10
12x44	2.1486159e-10	2.148866e-10	2.1506084e-10	2.1448733e-10	2.1452334e-10	2.149411e-10	2.1449387e-10	2.1503502e-10	2.1475752e-10	2.1456506e-10	0.006187854	2.1476981e-10	2.1500465e-10	2.1487839e-10	0.047489133	0.01840235	0.9279207	2.1448855e-10	2.150342e-10	2.1474442e-10
12x46	3.2188832e-10	3.2140676e-10	3.2194913e-10	3.2192396e-10	3.2196815e-10	3.221623e-10	3.2178213e-10	3.2222314e-10	3.214129e-10	3.2157843e-10	0.012091787	3.2165268e-10	3.2178338e-10	3.2148156e-10	0.011130531	3.220683e-10	0.9767777	3.2221822e-10	3.2177294e-10	3.2144049e-10
12x48	1.5672928e-10	1.5679236e-10	1.5696172e-10	1.569767e-10	0.005272829	1.5682199e-10	1.5677681e-10	1.5679386e-10	1.5676546e-10	1.5693e-10	0.019437166	0.00879071	1.5674183e-10	1.5669371e-10	0.015794694	0.025195241	0.92550933	1.5655449e-10	1.5706715e-10	1.5680374e-10
12x50	1.5045053e-10	1.5014263e-10	1.5028274e-10	1.5012144e-10	1.5043272e-10	1.5038194e-10	0.0007449765	1.5021309e-10	1.5043301e-10	1.5052169e-10	0.014541891	1.5049874e-10	0.013493475	1.5041035e-10	0.023692714	0.0095601315	0.9379668	1.5026784e-10	1.5038137e-10	1.5022027e-10
12x52	0.004485708	1.3765186e-10	1.376293e-10	1.3738852e-10	1.3741813e-10	1.3730889e-10	1.3742049e-10	1.373956e-10	1.3742574e-10	1.3766212e-10	0.009798529	1.3765555e-10	1.3750912e-10	1.3737228e-10	0.025987398	0.024259578	0.9354688	1.3756447e-10	1.3770755e-10	1.3754636e-10
12x54	2.869723e-10	2.8716068e-10	2.8712235e-10	2.8706043e-10	2.8741165e-10	2.8735353e-10	2.8711905e-10	2.868585e-10	2.8705938e-10	2.872538e-10	0.042627927	2.86847e-10	2.869329e-10	2.8680214e-10	0.013822002	0.099128775	0.8444213	2.8684374e-10	2.8697508e-10	2.8679065e-10
13x11	2.6278488e-10	0.014001733	2.629634e-10	2.6296842e-10	2.625244e-10	2.62995e-10	2.6286662e-10	2.630858e-10	2.625374e-10	2.6312194e-10	0.010325693	2.6286662e-10	2.6303412e-10	2.6317515e-10	0.03529524	0.025716525	0.91466075	2.6257e-10	2.6275332e-10	2.6265862e-10
13x13	2.802747e-10	2.8026134e-10	2.8030894e-10	2.7971983e-10	2.80279e-10	2.7990288e-10	2.799018e-10	2.8049985e-10	2.8025013e-10	2.804774e-10	0.013500364	0.0155803375	2.7976893e-10	2.8005134e-10	0.01823329	0.0134200305	0.939266	2.7985003e-10	2.8029878e-10	2.8053462e-10
13x15	1.7263442e-10	1.727161e-10	1.7261204e-10	1.7229987e-10	1.7232944e-10	1.7250373e-10	1.7229987e-10	1.7265253e-10	1.7248598e-10	1.727161e-10	0.028200792	1.7252348e-10	0.018159257	1.7251527e-10	0.018441992	0.066190585	0.86142194	1.7249421e-10	1.7235575e-10	0.0075854664
13x17	1.6937221e-10	1.6951118e-10	1.6939321e-10	1.6911848e-10	1.6928887e-10	1.6914042e-10	1.6909203e-10	1.6935348e-10	1.6915043e-10	1.6924723e-10	0.00501536	1.6933766e-10	1.693638e-10	1.694614e-10	0.015515615	0.041759394	0.9339832	1.6923915e-10	1.692256e-10	0.0037263464
13x19	2.3223541e-10	2.3263484e-10	2.3228015e-10	2.3257407e-10	2.3216676e-10	2.3245565e-10	2.3233288e-10	2.3238252e-10	2.3269521e-10	0.006647029	0.005025027	2.3239137e-10	2.3271118e-10	2.3233464e-10	0.006782805	2.3234528e-10	0.98154515	2.3281907e-10	2.3264685e-10	2.327893e-10
13x21	4.4324666e-10	4.435376e-10	0.0027387654	4.431224e-10	4.4410645e-10	4.441937e-10	4.436645e-10	4.4315113e-10	4.4354434e-10	4.4420131e-10	4.4339207e-10	4.4377282e-10	4.4415133e-10	4.439845e-10	0.023920199	7.58999e-09	0.973341	4.435029e-10	4.4385243e-10	4.4424542e-10
13x23	2.4448155e-10	2.44358e-10	2.4432167e-10	2.4437946e-10	0.008164063	2.4440835e-10	2.4442978e-10	0.008365666	2.4429603e-10	2.4438693e-10	2.4442e-10	0.008350802	2.4426808e-10	2.443543e-10	0.020839619	0.035899546	0.91838026	2.4425784e-10	2.441558e-10	2.4428812e-10
13x25	3.4760345e-10	3.4788136e-10	3.476439e-10	3.4722905e-10	3.470139e-10	3.4685374e-10	3.4748943e-10	3.471496e-10	3.475292e-10	3.473675e-10	0.04036219	3.4757558e-10	0.013933851	3.4755307e-10	3.4793712e-10	0.013128827	0.9325751	3.473761e-10	3.472953e-10	3.4741854e-10
13x27	2.2358712e-10	2.2411485e-10	2.2372963e-10	2.2392214e-10	2.2353808e-10	2.2401357e-10	2.2399434e-10	2.2371299e-10	2.235752e-10	2.2405416e-10	0.02956106	2.2403238e-10	2.2354747e-10	2.2401785e-10	0.022585344	0.12665258	0.821201	2.2404475e-10	2.2353297e-10	2.2368012e-10
13x29	2.3484573e-10	2.3517382e-10	2.3497476e-10	0.0030261679	2.3504423e-10	2.3513075e-10	2.3523078e-10	2.3543953e-10	2.3484076e-10	2.3492636e-10	0.0073431027	2.353349e-10	2.3528912e-10	2.353753e-10	0.008112719	0.006449362	0.9750686	2.3513122e-10	2.3549387e-10	2.3490887e-10
13x31	1.9500755e-10	1.9474847e-10	1.950667e-10	1.9510352e-10	1.9474586e-10	1.9500271e-10	1.9470091e-10	1.9506037e-10	1.9518469e-10	1.949618e-10	0.005896274	1.947622e-10	1.9519808e-10	1.9485659e-10	0.03325972	0.07819588	0.88264817	1.9500046e-10	1.947912e-10	1.9484135e-10
13x33	2.9791541e-10	2.9750374e-10	2.9801997e-10	2.973568e-10	2.976899e-10	2.978103e-10	2.977728e-10	2.9779837e-10	2.9759736e-10	0.0070383046	0.008557912	2.9827874e-10	2.9774896e-10	2.977666e-10	0.02500086	0.0569891	0.90241385	2.974158e-10	2.981081e-10	2.9734207e-10
13x35	2.1109865e-10	2.1128232e-10	2.1088536e-10	2.1107328e-10	0.0072194054	2.111345e-10	2.1060359e-10	2.113053e-10	2.110443e-10	2.1100767e-10	0.02864226	2.111494e-10	2.1073819e-10	2.1090225e-10	0.04212665	0.01459978	0.90741193	2.1103787e-10	2.1099962e-10	2.10959e-10
13x37	3.9497494e-10	3.9513245e-10	3.9581735e-10	3.9508494e-10	3.950857e-10	3.957879e-10	3.954212e-10	3.9569206e-10	0.020655679	3.9592835e-10	0.0514183	3.9545062e-10	3.9501108e-10	3.9530731e-10	0.022600953	3.958634e-10	0.9053251	3.9552303e-10	3.954551e-10	3.9540307e-10
13x39	1.4787353e-10	1.481338e-10	1.4783517e-10	1.4812052e-10	1.4791977e-10	1.4813918e-10	1.4810216e-10	1.4811233e-10	1.47937e-10	1.481957e-10	0.027648542	1.4813041e-10	1.4842198e-10	1.47983e-10	0.0041277464	0.015072479	0.95315117	1.4820643e-10	1.4800869e-10	1.4817958e-10
