"","spot_coordinates","cluster_id"
"170","25x39","0"
"171","25x41","2"
"172","25x43","0"
"173","25x45","1"
"174","25x47","0"
"175","25x49","1"
"176","25x51","1"
"177","26x32","4"
"178","26x34","5"
"179","26x36","2"
"180","26x38","0"
"181","26x40","2"
"182","26x42","2"
"183","26x44","1"
"184","26x46","1"
"185","26x48","0"
"186","26x50","0"
"187","27x33","0"
"188","27x35","0"
"189","27x37","0"
"190","27x39","0"
"191","27x41","0"
"192","27x43","0"
"193","27x45","1"
"194","27x47","4"
"195","27x49","0"
"196","27x51","0"
"197","28x34","0"
"198","28x36","0"
"199","28x38","0"
"200","28x40","2"
"201","28x42","0"
"202","28x44","1"
"203","28x46","0"
"204","28x48","0"
"205","28x50","0"
"206","29x31","0"
"207","29x33","1"
"208","29x35","0"
"209","29x37","1"
"210","29x39","4"
"211","29x41","1"
"212","29x43","0"
"213","29x45","0"
"214","29x47","1"
"215","29x49","0"
"216","29x51","2"
"217","30x30","1"
"218","30x32","0"
"219","30x34","3"
"220","30x36","2"
"221","30x38","1"
"222","30x40","0"
"223","30x42","0"
"224","30x44","0"
"225","30x46","1"
"226","30x48","2"
"227","30x50","0"
"228","31x29","0"
"229","31x31","3"
"230","31x33","3"
"231","31x35","0"
"232","31x37","0"
"233","31x39","3"
"234","31x41","0"
"235","31x43","2"
"236","31x45","1"
"237","31x47","2"
"238","31x49","0"
"239","31x51","1"
"240","32x28","0"
"241","32x30","3"
"242","32x32","0"
"243","32x34","3"
"244","32x36","0"
"245","32x38","4"
"246","32x40","0"
"247","32x42","0"
"248","32x44","3"
"249","32x46","3"
"250","32x48","0"
"251","32x50","0"
"252","33x29","0"
"253","33x31","0"
"254","33x33","2"
"255","33x35","0"
"256","33x37","3"
"257","33x39","4"
"258","33x41","2"
"259","33x43","0"
"260","33x45","0"
"261","33x47","1"
"262","33x49","0"
"263","33x51","0"
"264","34x28","0"
"265","34x30","2"
"266","34x32","0"
"267","34x34","0"
"268","34x36","1"
"269","34x38","0"
"270","34x40","0"
"271","34x42","4"
"272","34x44","3"
"273","34x46","0"
"274","34x48","0"
"275","34x50","0"
"276","35x27","0"
"277","35x29","0"
"278","35x31","3"
"279","35x33","2"
"280","35x35","1"
"281","35x37","0"
"282","35x39","2"
"283","35x41","4"
"284","35x43","0"
"285","35x45","3"
"286","35x47","0"
"287","35x49","0"
"288","36x26","0"
"289","36x28","1"
"290","36x30","0"
"291","36x32","1"
"292","36x34","1"
"293","36x36","0"
"294","36x38","2"
"295","36x40","0"
"296","36x42","3"
"297","36x44","3"
"298","36x46","0"
"299","36x48","1"
"300","36x50","0"
"301","37x25","0"
"302","37x27","3"
"303","37x29","1"
"304","37x31","0"
"305","37x33","1"
"306","37x35","0"
"307","37x37","0"
"308","37x39","0"
"309","37x41","0"
"310","37x43","2"
"311","37x45","0"
"312","37x47","0"
"313","37x49","1"
"314","38x24","0"
"315","38x26","0"
"316","38x28","1"
"317","38x30","0"
"318","38x32","0"
"319","38x34","0"
"320","38x36","0"
"321","38x38","0"
"322","38x40","0"
"323","38x42","0"
"324","38x44","0"
"325","38x46","0"
"326","38x48","1"
"327","38x50","3"
"328","39x23","0"
"329","39x25","2"
"330","39x27","1"
"331","39x29","0"
"332","39x31","2"
"333","39x33","0"
"334","39x35","1"
"335","39x37","0"
"336","39x39","0"
"337","39x41","0"
"338","39x43","1"
"339","39x45","5"
"340","39x47","1"
"341","39x49","1"
"342","40x22","3"
"343","40x24","0"
"344","40x26","0"
"345","40x28","3"
"346","40x30","0"
"347","40x32","2"
"348","40x34","0"
"349","40x36","1"
"350","40x38","2"
"351","40x40","5"
"352","40x42","0"
"353","40x44","0"
"354","40x46","0"
"355","40x48","1"
"356","41x23","1"
"357","41x25","1"
"358","41x27","1"
"359","41x29","1"
"360","41x31","0"
"361","41x33","2"
"362","41x35","0"
"363","41x37","2"
"364","41x39","0"
"365","41x41","5"
"366","41x43","1"
"367","41x45","0"
"368","41x47","0"
"369","42x22","1"
"370","42x24","1"
"371","42x26","1"
"372","42x28","1"
"373","42x30","0"
"374","42x32","0"
"375","42x34","2"
"376","42x36","3"
"377","42x38","0"
"378","42x40","0"
"379","42x42","1"
"380","42x44","0"
"381","42x46","2"
"382","42x48","1"
"383","43x21","0"
"384","43x23","0"
"385","43x25","0"
"386","43x27","1"
"387","43x29","0"
"388","43x31","0"
"389","43x33","0"
"390","43x35","0"
"391","43x37","0"
"392","43x39","1"
"393","43x41","0"
"394","43x43","0"
"395","43x45","2"
"396","43x47","0"
"397","44x22","1"
"398","44x24","4"
"399","44x26","0"
"400","44x28","1"
"401","44x30","2"
"402","44x32","1"
"403","44x34","0"
"404","44x36","1"
"405","44x38","1"
"406","44x40","5"
"407","44x42","0"
"408","44x44","0"
"409","44x46","2"
"410","45x21","1"
"411","45x23","0"
"412","45x25","2"
"413","45x27","1"
"414","45x29","3"
"415","45x31","1"
"416","45x33","0"
"417","45x35","0"
"418","45x37","0"
"419","45x39","0"
"420","45x41","3"
"421","45x43","0"
"422","45x45","0"
"423","45x47","3"
"424","46x22","1"
"425","46x24","0"
"426","46x26","0"
"427","46x28","0"
"428","46x30","1"
"429","46x32","4"
"430","46x34","0"
"431","46x36","0"
"432","46x38","0"
"433","46x40","0"
"434","46x42","0"
"435","46x44","5"
"436","46x46","0"
"437","47x21","0"
"438","47x23","1"
"439","47x25","1"
"440","47x27","2"
"441","47x29","0"
"442","47x31","0"
"443","47x33","0"
"444","47x35","4"
"445","47x37","2"
"446","47x39","4"
"447","47x41","0"
"448","47x43","0"
"449","47x45","5"
"450","48x22","0"
"451","48x24","3"
"452","48x26","0"
"453","48x28","0"
"454","48x30","1"
"455","48x32","0"
"456","48x34","4"
"457","48x36","4"
"458","48x38","1"
"459","48x40","0"
"460","48x42","3"
"461","48x44","0"
"462","48x46","0"
"463","49x21","0"
"464","49x23","3"
"465","49x25","0"
"466","49x27","0"
"467","49x29","3"
"468","49x31","0"
"469","49x33","4"
"470","49x35","2"
"471","49x37","0"
"472","49x39","0"
"473","49x41","2"
"474","49x43","3"
"475","49x45","0"
"476","50x22","0"
"477","50x24","4"
"478","50x26","0"
"479","50x28","0"
"480","50x30","0"
"481","50x32","0"
"482","50x34","2"
"483","50x36","0"
"484","50x38","0"
"485","50x40","0"
"486","50x42","2"
"487","50x44","3"
"488","51x23","0"
"489","51x25","3"
"490","51x27","3"
"491","51x29","0"
"492","51x31","4"
"493","51x33","2"
"494","51x35","3"
"495","51x37","2"
"496","51x39","1"
"497","51x41","2"
"498","51x43","0"
"499","52x22","0"
"500","52x24","0"
"501","52x26","2"
"502","52x28","2"
"503","52x30","1"
"504","52x32","0"
"505","52x34","2"
"506","52x36","3"
"507","52x38","0"
"508","52x40","1"
"509","52x42","5"
"510","52x44","1"
"511","53x23","0"
"512","53x25","3"
"513","53x27","3"
"514","53x29","1"
"515","53x31","1"
"516","53x33","0"
"517","53x35","0"
"518","53x37","1"
"519","53x39","0"
"520","53x41","1"
"521","53x43","0"
"522","54x22","0"
"523","54x24","0"
"524","54x26","0"
"525","54x28","3"
"526","54x30","1"
"527","54x32","1"
"528","54x34","0"
"529","54x36","3"
"530","54x38","3"
"531","54x40","2"
"532","54x42","1"
"533","54x44","0"
"534","55x21","1"
"535","55x23","2"
"536","55x25","0"
"537","55x27","0"
"538","55x29","1"
"539","55x31","1"
"540","55x33","1"
"541","55x35","0"
"542","55x37","2"
"543","55x39","0"
"544","55x41","0"
"545","55x43","1"
"546","56x22","1"
"547","56x24","0"
"548","56x26","3"
"549","56x28","3"
"550","56x30","1"
"551","56x32","3"
"552","56x34","3"
"553","56x36","1"
"554","56x38","2"
"555","56x40","3"
"556","56x42","1"
"557","56x44","0"
"558","57x25","0"
"559","57x27","3"
"560","57x29","1"
"561","57x31","0"
"562","57x33","1"
"563","57x35","1"
"564","57x37","0"
"565","57x39","0"
"566","57x43","3"
"567","57x45","0"
"568","58x26","2"
"569","58x28","3"
"570","58x30","1"
"571","58x32","1"
"572","58x34","0"
"573","58x36","1"
"574","58x38","3"
"575","58x42","1"
"576","58x44","1"
"577","58x46","3"
"578","59x27","0"
"579","59x29","1"
"580","59x31","1"
"581","59x33","0"
"582","59x35","0"
"583","59x37","0"
"584","59x39","3"
"585","59x41","0"
"586","59x43","0"
"587","59x45","3"
"588","60x28","0"
"589","60x30","2"
"590","60x32","1"
"591","60x34","3"
"592","60x36","0"
"593","60x38","0"
"594","60x40","2"
"595","60x42","1"
"596","60x44","1"
"597","61x29","2"
"598","61x31","0"
"599","61x33","1"
"600","61x35","2"
"601","61x37","0"
"602","61x39","3"
"603","61x41","2"
"604","61x43","0"
"605","62x30","3"
"606","62x32","1"
"607","62x34","0"
"608","62x36","2"
"609","62x38","0"
"610","62x40","0"
"611","62x42","3"
"612","63x31","1"
"613","63x33","1"
"614","63x35","0"
"615","63x37","2"
"616","63x39","0"
"617","63x41","3"
"618","63x43","3"
"619","64x32","1"
"620","64x34","0"
"621","64x36","2"
"622","64x38","0"
"623","64x40","0"
"624","64x42","3"
"625","65x31","1"
"626","65x33","2"
"627","65x35","1"
"628","65x37","2"
"629","65x39","0"
