"","spot_coordinates","cluster_id"
"113","25x25","0"
"114","25x27","0"
"115","25x29","0"
"116","25x31","0"
"117","25x33","0"
"118","25x35","3"
"119","25x37","2"
"120","25x39","2"
"121","25x41","0"
"122","25x43","5"
"123","25x45","5"
"124","25x47","0"
"125","25x49","1"
"126","25x51","3"
"127","25x53","5"
"128","25x55","0"
"129","25x57","1"
"130","25x59","2"
"131","25x61","0"
"132","26x22","0"
"133","26x24","0"
"134","26x26","0"
"135","26x28","0"
"136","26x30","3"
"137","26x32","4"
"138","26x34","1"
"139","26x36","0"
"140","26x38","2"
"141","26x40","2"
"142","26x42","0"
"143","26x44","1"
"144","26x46","5"
"145","26x48","0"
"146","26x50","5"
"147","26x52","3"
"148","26x54","1"
"149","26x56","0"
"150","26x58","1"
"151","26x60","1"
"152","26x62","1"
"153","27x21","1"
"154","27x23","1"
"155","27x25","2"
"156","27x27","0"
"157","27x29","0"
"158","27x31","4"
"159","27x33","1"
"160","27x35","1"
"161","27x37","3"
"162","27x39","0"
"163","27x41","0"
"164","27x43","0"
"165","27x45","5"
"166","27x47","5"
"167","27x49","3"
"168","27x51","0"
"169","27x53","1"
"170","27x55","0"
"171","27x57","1"
"172","27x59","3"
"173","27x61","1"
"174","28x20","0"
"175","28x22","3"
"176","28x24","0"
"177","28x26","2"
"178","28x28","1"
"179","28x30","0"
"180","28x32","0"
"181","28x34","0"
"182","28x36","2"
"183","28x38","0"
"184","28x40","4"
"185","28x42","0"
"186","28x44","0"
"187","28x46","5"
"188","28x48","0"
"189","28x50","0"
"190","28x52","2"
"191","28x54","3"
"192","28x56","3"
"193","28x58","2"
"194","28x60","1"
"195","28x62","1"
"196","29x19","1"
"197","29x21","0"
"198","29x23","3"
"199","29x25","3"
"200","29x27","0"
"201","29x29","1"
"202","29x31","0"
"203","29x33","0"
"204","29x35","0"
"205","29x37","2"
"206","29x39","2"
"207","29x41","1"
"208","29x43","0"
"209","29x45","5"
"210","29x47","0"
"211","29x49","1"
"212","29x51","1"
"213","29x53","4"
"214","29x55","2"
"215","29x57","2"
"216","29x59","1"
"217","29x61","1"
"218","30x18","0"
"219","30x20","1"
"220","30x22","2"
"221","30x24","3"
"222","30x26","2"
"223","30x28","0"
"224","30x30","0"
"225","30x32","0"
"226","30x34","1"
"227","30x36","0"
"228","30x38","2"
"229","30x40","2"
"230","30x42","0"
"231","30x44","1"
"232","30x46","2"
"233","30x48","0"
"234","30x50","0"
"235","30x52","4"
"236","30x54","4"
"237","30x56","3"
"238","30x58","0"
"239","30x60","1"
"240","30x62","1"
"241","31x17","3"
"242","31x19","0"
"243","31x21","0"
"244","31x23","2"
"245","31x25","0"
"246","31x27","1"
"247","31x29","0"
"248","31x31","1"
"249","31x33","0"
"250","31x35","1"
"251","31x37","0"
"252","31x39","2"
"253","31x41","2"
"254","31x43","0"
"255","31x45","0"
"256","31x47","2"
"257","31x49","1"
"258","31x51","0"
"259","31x53","0"
"260","31x55","4"
"261","31x57","2"
"262","31x59","1"
"263","31x61","1"
"264","32x16","0"
"265","32x18","2"
"266","32x20","1"
"267","32x22","2"
"268","32x24","0"
"269","32x26","1"
"270","32x28","1"
"271","32x30","3"
"272","32x32","2"
"273","32x34","0"
"274","32x36","0"
"275","32x38","0"
"276","32x40","2"
"277","32x42","2"
"278","32x44","0"
"279","32x46","0"
"280","32x48","0"
"281","32x50","0"
"282","32x52","2"
"283","32x54","0"
"284","32x56","2"
"285","32x58","1"
"286","32x60","1"
"287","32x62","1"
"288","33x15","0"
"289","33x17","1"
"290","33x19","1"
"291","33x21","1"
"292","33x23","0"
"293","33x25","1"
"294","33x27","1"
"295","33x29","2"
"296","33x31","0"
"297","33x33","0"
"298","33x35","2"
"299","33x37","3"
"300","33x39","3"
"301","33x41","0"
"302","33x43","0"
"303","33x45","0"
"304","33x47","0"
"305","33x49","0"
"306","33x51","0"
"307","33x53","1"
"308","33x55","0"
"309","33x57","0"
"310","33x59","0"
"311","33x61","1"
"312","34x16","2"
"313","34x18","1"
"314","34x20","1"
"315","34x22","3"
"316","34x24","0"
"317","34x26","0"
"318","34x28","0"
"319","34x30","2"
"320","34x32","0"
"321","34x34","2"
"322","34x36","0"
"323","34x38","0"
"324","34x40","4"
"325","34x42","3"
"326","34x44","0"
"327","34x46","0"
"328","34x48","0"
"329","34x50","0"
"330","34x52","1"
"331","34x54","1"
"332","34x56","0"
"333","34x58","4"
"334","34x60","2"
"335","34x62","0"
"336","35x15","1"
"337","35x17","0"
"338","35x19","0"
"339","35x21","0"
"340","35x23","1"
"341","35x25","2"
"342","35x27","1"
"343","35x29","2"
"344","35x31","2"
"345","35x33","0"
"346","35x35","0"
"347","35x37","1"
"348","35x39","0"
"349","35x41","1"
"350","35x43","0"
"351","35x45","1"
"352","35x47","3"
"353","35x49","2"
"354","35x51","0"
"355","35x53","1"
"356","35x55","1"
"357","35x57","4"
"358","35x59","0"
"359","35x61","0"
"360","36x14","0"
"361","36x16","4"
"362","36x18","1"
"363","36x20","3"
"364","36x22","0"
"365","36x24","1"
"366","36x26","0"
"367","36x28","0"
"368","36x30","2"
"369","36x32","0"
"370","36x34","2"
"371","36x36","1"
"372","36x38","0"
"373","36x40","0"
"374","36x42","1"
"375","36x44","0"
"376","36x46","3"
"377","36x48","2"
"378","36x50","0"
"379","36x52","0"
"380","36x54","0"
"381","36x56","0"
"382","36x58","0"
"383","36x60","2"
"384","36x62","1"
"385","37x13","0"
"386","37x15","2"
"387","37x17","3"
"388","37x19","1"
"389","37x21","0"
"390","37x23","1"
"391","37x25","1"
"392","37x27","1"
"393","37x29","2"
"394","37x31","4"
"395","37x33","1"
"396","37x35","0"
"397","37x37","0"
"398","37x39","2"
"399","37x41","1"
"400","37x43","0"
"401","37x45","3"
"402","37x47","0"
"403","37x49","0"
"404","37x51","0"
"405","37x53","0"
"406","37x55","0"
"407","37x57","3"
"408","37x59","0"
"409","37x61","3"
"410","38x14","0"
"411","38x16","0"
"412","38x18","0"
"413","38x20","0"
"414","38x22","3"
"415","38x24","0"
"416","38x26","1"
"417","38x28","0"
"418","38x30","3"
"419","38x32","0"
"420","38x34","5"
"421","38x36","2"
"422","38x38","0"
"423","38x40","1"
"424","38x42","3"
"425","38x44","0"
"426","38x46","1"
"427","38x48","2"
"428","38x50","0"
"429","38x52","0"
"430","38x54","0"
"431","38x56","3"
"432","38x58","0"
"433","38x60","2"
"434","38x62","3"
"435","39x13","0"
"436","39x15","0"
"437","39x17","3"
"438","39x19","1"
"439","39x21","0"
"440","39x23","2"
"441","39x25","0"
"442","39x27","0"
"443","39x29","1"
"444","39x31","5"
"445","39x33","5"
"446","39x35","2"
"447","39x37","0"
"448","39x39","0"
"449","39x41","3"
"450","39x43","2"
"451","39x45","3"
"452","39x47","4"
"453","39x49","0"
"454","39x51","1"
"455","39x53","1"
"456","39x55","0"
"457","39x57","0"
"458","39x59","1"
"459","39x61","2"
"460","40x14","1"
"461","40x16","3"
"462","40x18","1"
"463","40x20","1"
"464","40x22","3"
"465","40x24","0"
"466","40x26","2"
"467","40x28","1"
"468","40x30","4"
"469","40x32","0"
"470","40x34","0"
"471","40x36","0"
"472","40x38","0"
"473","40x40","1"
"474","40x42","0"
"475","40x44","0"
"476","40x46","0"
"477","40x48","0"
"478","40x50","1"
"479","40x52","1"
"480","40x54","0"
"481","40x56","2"
"482","40x58","1"
"483","40x60","4"
"484","40x62","0"
"485","41x13","0"
"486","41x15","3"
"487","41x17","0"
"488","41x19","0"
"489","41x21","0"
"490","41x23","1"
"491","41x25","3"
"492","41x27","0"
"493","41x29","0"
"494","41x31","0"
"495","41x33","1"
"496","41x35","2"
"497","41x37","5"
"498","41x39","0"
"499","41x41","1"
"500","41x43","0"
"501","41x45","2"
"502","41x47","0"
"503","41x49","1"
"504","41x51","0"
"505","41x53","1"
"506","41x55","2"
"507","41x57","0"
"508","41x59","1"
"509","41x61","0"
"510","42x12","0"
"511","42x14","2"
"512","42x16","0"
"513","42x18","3"
"514","42x20","3"
"515","42x22","0"
"516","42x24","1"
"517","42x26","2"
"518","42x28","1"
"519","42x30","1"
"520","42x32","1"
"521","42x36","4"
"522","42x38","0"
"523","42x40","0"
"524","42x42","3"
"525","42x44","2"
"526","42x46","3"
"527","42x48","1"
"528","42x50","3"
"529","42x52","1"
"530","42x54","0"
"531","42x56","2"
"532","42x58","1"
"533","42x60","4"
"534","42x62","0"
"535","43x13","0"
"536","43x15","2"
"537","43x17","0"
"538","43x19","0"
"539","43x21","2"
"540","43x23","3"
"541","43x25","2"
"542","43x27","2"
"543","43x41","1"
"544","43x43","0"
"545","43x45","0"
"546","43x47","1"
"547","43x49","0"
"548","43x51","0"
"549","43x53","1"
"550","43x55","0"
"551","43x57","1"
"552","43x59","1"
"553","43x61","0"
"554","44x12","1"
"555","44x14","0"
"556","44x16","2"
"557","44x18","0"
"558","44x20","2"
"559","44x22","3"
"560","44x24","0"
"561","44x26","2"
"562","44x44","0"
"563","44x46","1"
"564","44x48","0"
"565","44x50","2"
"566","44x52","1"
"567","44x54","1"
"568","44x56","1"
"569","44x58","1"
"570","44x60","0"
"571","45x13","1"
"572","45x15","0"
"573","45x17","0"
"574","45x19","0"
"575","45x21","0"
"576","45x23","2"
"577","45x25","4"
"578","45x47","0"
"579","45x49","0"
"580","45x51","0"
"581","45x53","0"
"582","45x55","3"
"583","45x57","3"
"584","46x14","1"
"585","46x16","0"
"586","46x18","0"
"587","46x24","4"
"588","46x54","0"
"589","46x56","0"
"590","47x15","1"
