	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
13x45	1.02426435e-10	1.0233894e-10	1.023409e-10	1.02315136e-10	1.023655e-10	1.0227299e-10	1.0226558e-10	1.0237058e-10	1.02395765e-10	1.0237409e-10	1.02305574e-10	1.02317474e-10	1.024364e-10	1.025269e-10	1.0249523e-10	0.47044936	0.5295507	1.0247196e-10	1.024153e-10	1.0230694e-10
13x47	2.1048364e-10	0.0095492955	2.1060574e-10	2.1040299e-10	2.1057762e-10	2.1022327e-10	2.1073393e-10	0.0067610284	2.1083926e-10	2.105708e-10	2.1057843e-10	2.1027942e-10	2.1043711e-10	2.107717e-10	2.1042827e-10	0.38340646	0.6002832	2.1073313e-10	2.1069896e-10	2.1090643e-10
13x49	0.003091143	1.0887724e-10	1.0898716e-10	1.0897364e-10	1.08902165e-10	1.0877242e-10	1.08699834e-10	1.0891422e-10	1.0874628e-10	1.0879566e-10	1.0893603e-10	1.08914634e-10	1.0895141e-10	1.08858554e-10	1.0880541e-10	0.5142286	0.48268026	1.0888534e-10	1.0890342e-10	1.0892772e-10
14x36	3.7572584e-10	3.7669456e-10	3.7619624e-10	3.765631e-10	3.760793e-10	3.7643386e-10	3.7651784e-10	3.768311e-10	3.7674056e-10	0.010558275	4.2651553e-09	3.7626946e-10	3.7772196e-10	3.7655307e-10	3.7683753e-10	0.60672235	0.38271937	3.7639075e-10	3.7610656e-10	3.7661768e-10
14x38	3.2051195e-10	3.2034753e-10	3.20696e-10	3.2004827e-10	0.010724487	3.2053518e-10	3.1977063e-10	3.2025038e-10	3.2021008e-10	3.205798e-10	3.202993e-10	3.2026565e-10	3.2037625e-10	3.1987496e-10	3.203396e-10	0.4294115	0.559864	3.1978892e-10	3.2019054e-10	3.205162e-10
14x40	2.712222e-10	2.7130706e-10	2.7084537e-10	2.7068214e-10	2.7113842e-10	2.7057376e-10	2.711043e-10	2.710288e-10	0.0044438597	2.7092337e-10	2.7112912e-10	2.7130292e-10	2.7070024e-10	2.708619e-10	2.709058e-10	0.4655101	0.530046	2.708774e-10	2.7135313e-10	2.7088565e-10
14x42	1.07973484e-10	1.0807774e-10	1.07938686e-10	1.0771431e-10	0.0034059167	1.07872e-10	1.0776218e-10	0.0032184932	1.0781461e-10	0.0028527407	1.0787056e-10	1.0783477e-10	1.0805198e-10	1.0784505e-10	1.0795681e-10	0.558122	0.42900494	0.0033959358	1.07873446e-10	1.0787859e-10
14x44	1.3684522e-10	1.3675988e-10	1.3703536e-10	1.3701941e-10	1.3695148e-10	1.368679e-10	1.3699199e-10	1.3691388e-10	1.3690342e-10	0.0024895053	1.3703169e-10	1.367523e-10	1.369533e-10	1.3701079e-10	1.3696741e-10	0.5378037	0.45970678	1.3684312e-10	1.3706698e-10	1.3692536e-10
14x46	1.6983123e-10	1.6961434e-10	1.697982e-10	1.6961789e-10	1.6974024e-10	1.694727e-10	1.6957746e-10	0.005279351	1.6952896e-10	1.6975124e-10	1.6990899e-10	1.6986654e-10	1.6983999e-10	1.6960269e-10	1.6958748e-10	0.3728308	0.6218899	1.6994821e-10	1.6988047e-10	1.6992713e-10
14x48	1.5607099e-10	1.5607814e-10	1.5627713e-10	1.560701e-10	1.5609898e-10	1.5595643e-10	1.5619489e-10	1.5601356e-10	1.5616688e-10	1.5628669e-10	1.5626939e-10	1.560963e-10	1.5608827e-10	1.5601266e-10	1.5588773e-10	0.42515817	0.5748418	1.5617879e-10	1.5596e-10	1.5592165e-10
14x50	1.2610586e-10	1.2623341e-10	1.2619442e-10	1.2595298e-10	1.2623341e-10	1.2604166e-10	1.2590254e-10	1.2599576e-10	1.2605753e-10	1.2597004e-10	1.2610227e-10	1.2621752e-10	1.261648e-10	1.261973e-10	1.2619344e-10	0.4006144	0.59938556	1.2573168e-10	1.2592272e-10	1.2604359e-10
15x37	3.2565997e-10	3.255215e-10	3.257942e-10	3.2585384e-10	3.2616412e-10	3.2605774e-10	3.2524902e-10	3.256954e-10	3.255103e-10	3.2590605e-10	3.261374e-10	3.2592967e-10	0.013865822	3.258849e-10	3.254855e-10	0.45257682	0.53355736	3.2544079e-10	3.258756e-10	3.2594086e-10
15x39	2.8137062e-10	0.018859547	2.8184544e-10	2.8171376e-10	2.8146616e-10	2.816348e-10	2.811555e-10	2.8157088e-10	2.8142055e-10	2.8170463e-10	2.8146777e-10	2.818933e-10	2.8147581e-10	2.814812e-10	0.0065162918	0.41643178	0.5581924	2.81222e-10	2.8165628e-10	2.8166702e-10
15x41	2.899307e-10	2.895013e-10	2.8946323e-10	2.8944114e-10	2.8924632e-10	2.897886e-10	2.8992184e-10	2.8952066e-10	2.898942e-10	2.8946764e-10	2.8966038e-10	2.8999095e-10	2.9003633e-10	2.8949965e-10	2.8935282e-10	0.44415876	0.54892457	0.0069166725	2.89709e-10	2.8999705e-10
15x43	0.0064612827	2.153075e-10	2.1550633e-10	2.1493617e-10	2.1543525e-10	2.1517899e-10	2.1525576e-10	2.1547758e-10	2.1499931e-10	2.1527875e-10	2.1507067e-10	2.1503375e-10	2.1549855e-10	2.1525985e-10	2.1500914e-10	0.427603	0.56593573	2.1551294e-10	2.1522784e-10	2.1535883e-10
15x45	2.0094458e-10	2.0091355e-10	2.0106537e-10	2.0122495e-10	2.0099634e-10	2.011321e-10	2.0070173e-10	2.0082963e-10	2.012856e-10	2.0129443e-10	2.01032e-10	2.0101627e-10	2.0128023e-10	2.0111177e-10	0.0043308847	0.45288193	0.5362998	2.008645e-10	2.0089247e-10	0.006487302
15x47	0.0039409795	1.3884303e-10	1.3865142e-10	1.3877684e-10	1.3867074e-10	1.3874508e-10	1.3862815e-10	1.387157e-10	1.3876361e-10	1.3874535e-10	1.3875355e-10	1.385922e-10	1.3894741e-10	1.3882953e-10	1.3878823e-10	0.4852189	0.5108401	1.3867257e-10	1.3867893e-10	1.3877048e-10
15x49	1.561585e-10	1.5620527e-10	1.5641156e-10	1.5608376e-10	1.563215e-10	1.5616297e-10	0.00079642	1.5622224e-10	1.5640382e-10	1.5644022e-10	1.563716e-10	1.5627946e-10	1.5637608e-10	1.5634655e-10	1.5640142e-10	0.4856673	0.51353633	1.5625234e-10	1.5613051e-10	1.5647514e-10
15x51	1.7896105e-10	1.7924492e-10	1.7886378e-10	1.7896959e-10	1.7895116e-10	1.7903001e-10	1.7917658e-10	1.7888326e-10	0.0030216535	0.010378323	1.7893069e-10	1.7905767e-10	1.789829e-10	1.7908841e-10	1.7916973e-10	0.37625217	0.6103478	1.7884366e-10	1.788423e-10	1.7892726e-10
16x36	6.41748e-10	6.4166233e-10	6.4334615e-10	6.4260786e-10	6.4230765e-10	6.423493e-10	6.4126104e-10	6.421178e-10	6.4178224e-10	6.4182754e-10	6.429928e-10	6.432148e-10	0.007495832	6.427035e-10	6.4314243e-10	0.49923053	0.49327362	6.4292416e-10	6.415644e-10	6.429107e-10
16x38	4.0292675e-10	4.03609e-10	4.0293366e-10	4.0349582e-10	0.006305311	4.0308124e-10	4.0286832e-10	4.034504e-10	4.0289522e-10	4.036852e-10	4.0386697e-10	4.0273157e-10	4.0328424e-10	4.0282913e-10	4.0301898e-10	0.57676756	0.4169272	4.037753e-10	4.036236e-10	4.0305276e-10
16x40	1.5796436e-10	1.5801921e-10	1.5783846e-10	1.5791045e-10	1.5797279e-10	1.5777435e-10	1.5779844e-10	1.5788243e-10	1.576874e-10	1.5802734e-10	1.579487e-10	1.5777106e-10	0.010794256	1.5771358e-10	1.5768441e-10	0.48020756	0.50166273	1.5745419e-10	0.0073354244	1.5773403e-10
16x42	4.1684903e-10	4.1643816e-10	4.166209e-10	4.1619996e-10	4.1699935e-10	4.1627066e-10	4.1581275e-10	4.1630632e-10	4.159468e-10	4.1646755e-10	4.1606582e-10	4.1691345e-10	4.160119e-10	4.1624598e-10	4.1610393e-10	0.41413602	0.58586395	4.1670514e-10	4.161666e-10	4.1660025e-10
16x44	2.0757432e-10	2.0776365e-10	2.0797498e-10	2.076674e-10	2.0795397e-10	2.0760006e-10	2.076761e-10	2.079599e-10	2.0788615e-10	2.0794168e-10	2.0802776e-10	2.0801744e-10	2.0803767e-10	2.0756798e-10	2.0769551e-10	0.47098112	0.5290189	2.0794168e-10	2.0781715e-10	2.0775018e-10
16x46	1.657068e-10	0.009257813	1.6565845e-10	1.6545257e-10	1.6560125e-10	1.6590888e-10	1.6526616e-10	1.6552296e-10	1.6579121e-10	1.65679e-10	1.6547623e-10	1.6558074e-10	1.65439e-10	1.6572452e-10	1.6543585e-10	0.445576	0.54516613	1.6545762e-10	1.6589717e-10	1.6582853e-10
16x48	0.0040866346	1.2322823e-10	1.2320073e-10	1.2301195e-10	0.0033145521	1.230664e-10	1.2317372e-10	1.2300302e-10	1.2312062e-10	1.232501e-10	1.2309738e-10	1.2325033e-10	1.2332463e-10	1.2317089e-10	1.2301078e-10	0.55022633	0.44063804	0.001734396	1.2322306e-10	1.2315657e-10
16x50	1.12400894e-10	1.1241848e-10	1.123321e-10	1.1218628e-10	1.1237004e-10	1.1232953e-10	1.1225113e-10	1.12381604e-10	1.123531e-10	1.1215912e-10	1.1249998e-10	1.123606e-10	1.1237282e-10	1.1230382e-10	1.1215891e-10	0.4952421	0.497527	1.1225264e-10	0.0049335244	0.0022973574
17x37	2.1627561e-10	2.1618157e-10	2.161824e-10	2.164155e-10	2.1625705e-10	2.1639693e-10	2.1645102e-10	2.1611025e-10	2.1655425e-10	2.1646257e-10	2.1631563e-10	2.1611521e-10	2.1647537e-10	2.1612387e-10	2.1636638e-10	0.3655502	0.6344498	2.1621746e-10	2.1664347e-10	2.1659886e-10
17x39	2.3017163e-10	2.297694e-10	2.300584e-10	2.2966733e-10	2.3012556e-10	2.302599e-10	0.0012492982	2.3005708e-10	2.3015935e-10	2.3006674e-10	2.3017603e-10	2.3000837e-10	2.2976283e-10	2.300268e-10	2.3008165e-10	0.5416347	0.45711598	2.2991015e-10	2.2988296e-10	2.3000794e-10
17x41	2.4017177e-10	2.3996388e-10	0.00781118	2.398454e-10	2.4010582e-10	2.398266e-10	2.399497e-10	2.399387e-10	2.3985863e-10	2.4012733e-10	2.398033e-10	2.4026248e-10	2.3969812e-10	2.4001467e-10	2.4005864e-10	0.43472442	0.5574645	2.3976257e-10	2.4011268e-10	2.3966748e-10
17x43	2.3209627e-10	0.015595037	2.317203e-10	2.3161116e-10	2.3214763e-10	2.319396e-10	2.3174106e-10	2.3182728e-10	2.3186751e-10	0.0065926737	2.3227698e-10	2.3180782e-10	2.3182684e-10	2.3186707e-10	2.3218837e-10	0.51246256	0.46534976	2.3136212e-10	2.3190998e-10	2.3217642e-10
17x45	2.2503358e-10	2.2526592e-10	2.2508595e-10	2.2494903e-10	2.2498507e-10	0.0045184367	2.2541419e-10	2.24928e-10	2.2521134e-10	2.2496234e-10	2.2533897e-10	2.2511214e-10	2.250645e-10	2.2539699e-10	2.2535142e-10	0.46522906	0.5302525	2.2533467e-10	2.2537078e-10	2.2486152e-10
17x47	1.4930937e-10	1.4913604e-10	1.4922026e-10	1.4910446e-10	1.4923364e-10	1.4924616e-10	1.4912097e-10	1.4901944e-10	1.4932759e-10	1.4938827e-10	1.4931933e-10	1.491221e-10	1.4927093e-10	1.49082e-10	1.4899529e-10	0.51294893	0.48415512	0.0028959492	1.4933928e-10	1.4933157e-10
17x49	1.7262053e-10	1.7256259e-10	1.7255206e-10	1.7238298e-10	1.7242573e-10	1.7253e-10	1.7265181e-10	1.7230836e-10	1.723238e-10	1.7230539e-10	1.7235206e-10	1.7250795e-10	1.727826e-10	1.7260701e-10	1.7231755e-10	0.5040447	0.4959553	1.7230671e-10	1.7246683e-10	1.726933e-10
17x51	2.773848e-10	2.7711936e-10	2.771717e-10	2.7725627e-10	2.771241e-10	2.7695185e-10	2.7705224e-10	2.7717223e-10	2.7719388e-10	2.7714314e-10	2.7731656e-10	2.772066e-10	2.76908e-10	2.7745944e-10	2.769714e-10	0.3016903	0.69830966	2.7736682e-10	2.775309e-10	2.773716e-10
18x36	2.3461952e-10	2.3476635e-10	2.348295e-10	2.348089e-10	2.3465133e-10	2.3453767e-10	2.3475338e-10	2.3485772e-10	2.3485908e-10	2.3465263e-10	2.3453767e-10	2.345287e-10	2.3441868e-10	2.3438607e-10	0.006353857	0.37024757	0.6233985	2.3473903e-10	2.345448e-10	2.3446117e-10
18x38	2.2231379e-10	2.2256794e-10	2.2262993e-10	2.2214171e-10	2.2259002e-10	2.2248645e-10	2.2193081e-10	2.2240412e-10	2.2248645e-10	2.2263205e-10	2.2252081e-10	0.011230327	2.2256963e-10	2.225136e-10	2.225221e-10	0.46530354	0.52346617	2.2197313e-10	2.2205994e-10	2.2253781e-10
18x40	4.1380616e-10	4.1303422e-10	4.1410855e-10	4.1328163e-10	4.132217e-10	4.1384718e-10	0.0021936577	4.1384485e-10	4.140659e-10	4.137012e-10	4.142808e-10	4.1317916e-10	4.1312798e-10	4.1341253e-10	4.1389064e-10	0.5009427	0.49686363	4.1356235e-10	4.1409676e-10	4.1386222e-10
18x42	2.399657e-10	2.399254e-10	2.401081e-10	2.3975613e-10	2.3960986e-10	2.3944036e-10	2.3921531e-10	2.400751e-10	2.3984442e-10	2.3993776e-10	2.399451e-10	2.394632e-10	0.0014210053	2.3991534e-10	2.3987554e-10	0.43420684	0.5643722	2.3959706e-10	2.3962998e-10	2.395267e-10
18x44	1.732278e-10	1.733071e-10	1.7302965e-10	1.729409e-10	1.7294882e-10	1.7298808e-10	1.7324993e-10	1.7331239e-10	1.7329851e-10	1.7322019e-10	1.7335769e-10	1.7333883e-10	1.7315413e-10	1.7300225e-10	1.7300986e-10	0.49894246	0.48855022	0.003929662	0.008577693	1.7334645e-10
18x46	2.3870034e-10	2.3900373e-10	2.3921357e-10	2.3864025e-10	2.3940205e-10	2.388953e-10	0.0012750945	2.3926602e-10	2.3888483e-10	2.3873356e-10	2.38862e-10	2.3892444e-10	2.3892263e-10	2.3914604e-10	2.391798e-10	0.45842907	0.5402958	2.390904e-10	2.3888297e-10	2.3933586e-10
18x48	1.8221259e-10	1.8222093e-10	1.8226125e-10	0.004733828	1.8226577e-10	1.8258903e-10	1.8236558e-10	1.8238644e-10	1.8256636e-10	1.825723e-10	1.8225986e-10	1.8214866e-10	1.826127e-10	1.8226054e-10	0.0029284463	0.4326696	0.5596681	1.8256012e-10	1.8217575e-10	1.8265277e-10
18x50	1.2285922e-10	1.2297952e-10	1.228897e-10	1.2293894e-10	1.2291759e-10	1.2297952e-10	1.226836e-10	1.2299357e-10	1.2287729e-10	1.227454e-10	1.2280371e-10	1.2286908e-10	1.2294761e-10	1.2275267e-10	1.2269834e-10	0.43675685	0.56324315	1.2288079e-10	1.228145e-10	1.2289626e-10
19x35	4.037845e-10	4.0440956e-10	4.0532544e-10	4.0380838e-10	4.047939e-10	4.0406953e-10	4.043772e-10	4.045392e-10	4.0494064e-10	4.038746e-10	4.0451684e-10	4.0369746e-10	0.0016004994	4.0482556e-10	4.043024e-10	0.38206774	0.61633176	4.0427078e-10	4.0387307e-10	4.042083e-10
19x37	3.7014602e-10	3.708463e-10	3.702138e-10	3.702463e-10	3.7079684e-10	3.7031408e-10	3.7061648e-10	3.7061298e-10	3.700006e-10	3.7080602e-10	3.7041084e-10	3.7045256e-10	3.7072118e-10	3.7037626e-10	3.708216e-10	0.48982644	0.49929693	0.010876597	3.7067943e-10	3.7059603e-10
19x39	1.5686773e-10	1.5676153e-10	1.574021e-10	1.571894e-10	0.010986712	1.5685965e-10	0.0008632115	1.5677051e-10	1.5695842e-10	1.5694523e-10	1.5695692e-10	1.5693356e-10	1.5678486e-10	1.5694256e-10	1.5686923e-10	0.5095554	0.4785947	1.5692848e-10	1.5713185e-10	1.5686713e-10
19x41	2.9040442e-10	2.9069314e-10	2.9016134e-10	2.9037728e-10	2.9032246e-10	2.8988753e-10	2.8989194e-10	2.898936e-10	2.90199e-10	2.9051464e-10	2.9002967e-10	2.899384e-10	2.9010602e-10	2.9016356e-10	2.9019678e-10	0.41362393	0.5863761	2.9025157e-10	2.9059669e-10	2.9042327e-10
19x43	1.8133504e-10	1.814378e-10	1.8153402e-10	1.8143882e-10	1.8132881e-10	1.8129906e-10	1.8150668e-10	1.8170064e-10	1.8132637e-10	1.8155376e-10	1.8182823e-10	1.8142948e-10	1.8178661e-10	1.8177726e-10	1.814371e-10	0.41323224	0.58676773	1.813143e-10	1.8168957e-10	1.8176095e-10
19x45	1.8671424e-10	1.8705573e-10	1.8678013e-10	1.8691415e-10	1.8669252e-10	1.8706073e-10	1.868817e-10	1.8670107e-10	1.8663165e-10	1.8700043e-10	1.869662e-10	1.8681151e-10	1.8696727e-10	1.8697476e-10	0.0035676025	0.41338053	0.5830519	1.866872e-10	1.869095e-10	1.8697975e-10
19x47	3.4853181e-10	3.485371e-10	3.4870934e-10	3.48704e-10	3.4882708e-10	3.489515e-10	3.492072e-10	3.492445e-10	3.488244e-10	3.4860093e-10	3.4926784e-10	3.4932976e-10	3.494844e-10	3.4923786e-10	3.489642e-10	0.42737097	0.57262903	3.489768e-10	3.4881112e-10	3.490214e-10
