	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
22x54	3.1372632e-10	3.1345115e-10	3.1347627e-10	0.0073109902	3.1318642e-10	3.1279304e-10	3.131715e-10	3.132844e-10	3.1273695e-10	3.1359407e-10	3.131231e-10	3.1325453e-10	3.1307595e-10	3.128115e-10	0.0063385186	0.50541306	0.4809374	3.1343145e-10	3.134954e-10	3.135887e-10
23x23	1.9400961e-10	1.942855e-10	1.9429662e-10	1.9401739e-10	1.9417029e-10	1.9423547e-10	1.9393083e-10	1.9445234e-10	1.9420547e-10	1.9446235e-10	1.9436963e-10	1.944657e-10	1.9444343e-10	1.9427956e-10	0.0025557182	0.38136667	0.6160776	1.9395931e-10	1.941629e-10	1.942451e-10
23x25	2.2032617e-10	2.2044262e-10	2.2043295e-10	2.2058055e-10	2.2059866e-10	2.2017115e-10	2.2013084e-10	2.2026651e-10	2.2027659e-10	2.2006116e-10	2.2039554e-10	2.2043799e-10	2.2028457e-10	2.2035937e-10	2.2011322e-10	0.39947525	0.6005247	2.2062895e-10	2.2050696e-10	2.2058223e-10
23x27	3.2514164e-10	3.2416636e-10	3.2517886e-10	3.2519495e-10	3.2464775e-10	3.2518196e-10	3.24566e-10	3.247295e-10	0.006463041	3.2465394e-10	3.247419e-10	3.2513356e-10	3.2518196e-10	3.25226e-10	3.252781e-10	0.45487684	0.5386601	3.2510694e-10	3.2540534e-10	3.248528e-10
23x29	1.398773e-10	1.397016e-10	1.3968854e-10	1.3973117e-10	1.3989972e-10	1.3952131e-10	1.3963873e-10	1.3967442e-10	1.3983782e-10	1.3967202e-10	1.3991866e-10	1.3962886e-10	1.3963791e-10	1.3966457e-10	0.0024559712	0.563978	0.43356606	1.399539e-10	1.3958786e-10	1.3960039e-10
23x31	2.2970033e-10	2.2954658e-10	2.2945906e-10	2.2980988e-10	2.2972048e-10	2.2984935e-10	2.2927969e-10	2.2974633e-10	2.2989843e-10	2.294967e-10	2.2958864e-10	0.013538409	2.2996685e-10	2.2956674e-10	2.2978008e-10	0.37056464	0.61589694	2.2936542e-10	2.2942186e-10	2.2943893e-10
23x33	1.695784e-10	1.698594e-10	1.698568e-10	1.6962433e-10	1.6986361e-10	1.6960687e-10	1.6995175e-10	1.6964537e-10	1.6973924e-10	1.7004644e-10	1.698986e-10	1.6979848e-10	1.6986587e-10	1.6975994e-10	1.6984675e-10	0.3263841	0.67361593	1.699229e-10	1.6983283e-10	1.6971398e-10
23x35	1.5809927e-10	1.5789826e-10	1.5824017e-10	1.5818345e-10	1.5799227e-10	0.00736185	1.5805134e-10	1.5776852e-10	1.5787509e-10	1.5808661e-10	1.5787839e-10	1.5814e-10	1.582945e-10	1.5797749e-10	1.5782359e-10	0.35838032	0.63425785	1.5798896e-10	1.579778e-10	1.5786124e-10
23x37	1.6162106e-10	1.6169814e-10	1.6164449e-10	1.6175984e-10	1.6200129e-10	1.614633e-10	1.6156558e-10	1.617151e-10	0.0028500052	1.6166238e-10	1.6176478e-10	0.016573088	1.6163e-10	1.6171882e-10	1.6177588e-10	0.43045133	0.5501256	1.6182311e-10	1.6165869e-10	1.6202385e-10
23x39	1.3053948e-10	1.3066503e-10	1.3062043e-10	1.3061545e-10	0.0031195404	1.3069246e-10	1.3050165e-10	1.3059154e-10	1.3040237e-10	1.3065232e-10	1.3057934e-10	1.3062118e-10	1.3058132e-10	1.3051883e-10	1.3073459e-10	0.41446593	0.5824145	1.3073957e-10	1.3059777e-10	1.3072238e-10
23x41	2.458007e-10	2.459137e-10	2.461028e-10	2.4569147e-10	2.4544275e-10	2.4533744e-10	2.4528599e-10	2.4588792e-10	2.4560431e-10	2.4562682e-10	2.4556168e-10	2.4571867e-10	2.464114e-10	2.4592636e-10	0.0039003855	0.46473798	0.53136164	2.4569663e-10	2.4556215e-10	2.4599814e-10
23x43	3.1459976e-10	3.1406797e-10	3.1397512e-10	3.1456557e-10	3.141656e-10	3.1364533e-10	3.1434721e-10	3.1453914e-10	3.1448155e-10	3.1452235e-10	3.144144e-10	3.1415365e-10	3.1432026e-10	3.14451e-10	3.1412548e-10	0.45264053	0.54735947	3.1403263e-10	3.1400862e-10	3.1442998e-10
23x45	1.9973508e-10	1.9972174e-10	1.9976402e-10	1.9947466e-10	1.9968556e-10	1.9960748e-10	1.9970459e-10	1.9960102e-10	1.9961893e-10	1.9953365e-10	1.9952527e-10	0.011713827	1.9981777e-10	1.9980824e-10	1.9992184e-10	0.44378182	0.54450434	1.9969888e-10	1.9974232e-10	1.9951614e-10
23x47	5.438511e-10	5.4438865e-10	5.446421e-10	5.4381377e-10	5.4410426e-10	5.4492366e-10	5.43822e-10	5.4429006e-10	5.441727e-10	5.441343e-10	5.446847e-10	5.444167e-10	5.4604216e-10	5.4518356e-10	5.452616e-10	0.52680993	0.47319013	5.4449767e-10	5.440025e-10	5.4517213e-10
23x49	1.561947e-10	1.5605442e-10	1.5618844e-10	1.5579035e-10	0.0028782997	1.5593067e-10	1.5579182e-10	1.5585186e-10	1.5586168e-10	1.5618189e-10	1.5587e-10	1.5586614e-10	1.560973e-10	0.004204013	1.5615656e-10	0.36863688	0.60796565	1.5617532e-10	0.01631516	1.560464e-10
23x51	1.378921e-10	1.3797181e-10	1.3857629e-10	1.377893e-10	1.380442e-10	1.3772991e-10	1.3793182e-10	1.3798207e-10	1.3798365e-10	1.3798471e-10	1.3806657e-10	1.37773e-10	1.3788946e-10	1.3777327e-10	1.3804367e-10	0.41727546	0.5827246	1.3772256e-10	1.3789024e-10	1.3782925e-10
23x53	1.6903264e-10	1.6934112e-10	1.6896752e-10	1.688496e-10	1.6915164e-10	1.6883867e-10	1.6883094e-10	1.6907262e-10	1.6899106e-10	1.6887505e-10	1.6905619e-10	1.6891984e-10	1.6938861e-10	1.6916325e-10	1.6918036e-10	0.4761743	0.5238257	1.6909811e-10	1.6901619e-10	1.6906747e-10
23x55	3.5522088e-10	3.5527778e-10	3.5510841e-10	3.5541062e-10	3.5458927e-10	3.5481185e-10	3.547347e-10	3.5463188e-10	3.5461972e-10	3.548917e-10	3.552764e-10	3.5538622e-10	3.5498987e-10	3.5472184e-10	3.5497363e-10	0.34772664	0.65227336	3.5430398e-10	3.5499464e-10	3.550339e-10
24x22	2.0612673e-10	2.0636746e-10	2.0630449e-10	2.0627026e-10	2.0624745e-10	2.0631984e-10	2.0622895e-10	2.06486e-10	2.0662072e-10	2.0664673e-10	2.0626396e-10	2.0639934e-10	2.0635448e-10	2.0632338e-10	2.0640487e-10	0.42959276	0.5704073	2.066085e-10	2.0654034e-10	2.0649228e-10
24x24	2.8232316e-10	2.8194808e-10	2.821999e-10	2.81754e-10	2.819933e-10	2.8161112e-10	2.8177555e-10	2.8235334e-10	2.8174382e-10	2.821999e-10	2.8235117e-10	2.8175243e-10	0.00051069516	2.820121e-10	0.006961361	0.49462503	0.49790287	2.8141833e-10	2.8193733e-10	2.8174488e-10
24x26	3.0539402e-10	3.058808e-10	3.0529557e-10	3.0570987e-10	3.0529035e-10	0.008232346	3.051966e-10	3.0578684e-10	3.0537944e-10	3.0556008e-10	3.0557115e-10	3.056446e-10	3.0590003e-10	3.0546973e-10	3.0566033e-10	0.35496852	0.63679916	3.051384e-10	3.0557812e-10	3.0559036e-10
24x28	0.0040911715	1.3411627e-10	1.3396592e-10	1.3392787e-10	1.3418688e-10	1.3423604e-10	0.00075035734	1.3415617e-10	1.3401859e-10	0.0048516365	1.3429109e-10	1.3391178e-10	1.3408225e-10	1.3393707e-10	1.3408354e-10	0.5140538	0.47625306	1.3400019e-10	1.3423143e-10	1.3397872e-10
24x30	1.4527858e-10	1.453035e-10	1.4521624e-10	0.003997026	1.4513207e-10	1.4530295e-10	1.4505817e-10	1.4518993e-10	1.4514231e-10	1.4500977e-10	1.4520517e-10	1.4531765e-10	1.4520017e-10	1.4520904e-10	1.4554845e-10	0.5509542	0.44504878	1.4509359e-10	1.4510522e-10	1.4526085e-10
24x32	1.3679037e-10	1.3700474e-10	1.3697678e-10	1.3686866e-10	1.3699873e-10	0.0019783336	1.3670039e-10	1.3698123e-10	1.3702513e-10	1.3695693e-10	1.3681882e-10	1.3704264e-10	1.3706905e-10	1.3675594e-10	1.3703635e-10	0.32817551	0.6698462	1.3695015e-10	1.3686945e-10	1.3702199e-10
24x34	1.0028514e-10	1.00210194e-10	1.00277876e-10	1.0031174e-10	1.0011715e-10	1.00075725e-10	1.0008909e-10	1.0031365e-10	1.00169296e-10	1.0028323e-10	1.0010092e-10	1.0019796e-10	1.0019968e-10	1.0022415e-10	1.00088514e-10	0.48659402	0.5134059	1.0026201e-10	1.0029778e-10	1.00052626e-10
24x36	1.4049324e-10	1.4045277e-10	1.4045251e-10	1.4037405e-10	1.403422e-10	1.4048841e-10	1.4028037e-10	1.4022901e-10	0.0023600005	1.4051388e-10	1.404394e-10	1.4028625e-10	1.4047985e-10	1.4047047e-10	1.4045975e-10	0.405238	0.5899116	0.0024904907	1.4031462e-10	1.4022232e-10
24x38	2.853956e-10	0.014649847	2.8555242e-10	2.8580144e-10	2.8559163e-10	2.8554428e-10	0.0014201102	2.8571426e-10	2.8544297e-10	2.853216e-10	2.8570663e-10	2.850942e-10	2.855399e-10	2.8562053e-10	2.8550887e-10	0.3921998	0.5917302	2.851747e-10	2.8565703e-10	2.857044e-10
24x40	2.422268e-10	2.424473e-10	2.420827e-10	2.4207994e-10	2.4192898e-10	2.4206934e-10	2.4229518e-10	2.4212748e-10	2.419747e-10	2.4216953e-10	2.420467e-10	2.4235575e-10	2.421977e-10	2.4242047e-10	2.4203514e-10	0.42579436	0.5742057	2.422901e-10	2.421663e-10	2.4242186e-10
24x42	4.10294e-10	4.103629e-10	4.107521e-10	4.0962e-10	4.104623e-10	4.0939116e-10	4.101156e-10	4.098193e-10	4.098091e-10	4.1007653e-10	4.105688e-10	4.103543e-10	4.1042475e-10	4.09899e-10	4.1034726e-10	0.55856097	0.4264374	4.0997253e-10	0.015001589	4.1015474e-10
24x44	2.3352872e-10	2.3387686e-10	2.3346194e-10	2.3346058e-10	2.3414154e-10	2.338238e-10	2.3393398e-10	2.3354432e-10	2.335118e-10	2.3336844e-10	2.336223e-10	2.3369404e-10	2.3378943e-10	2.3370475e-10	2.335559e-10	0.54392874	0.44971648	2.3347752e-10	2.3406072e-10	0.00635481
24x46	0.010200158	1.8696185e-10	1.8721091e-10	0.005053493	1.8710347e-10	1.8694331e-10	1.8670562e-10	1.8691727e-10	1.8699002e-10	1.8676367e-10	1.8657462e-10	1.8663335e-10	1.8663085e-10	1.8680428e-10	0.0052785636	0.47486627	0.50460154	1.8702317e-10	1.8659455e-10	1.8704602e-10
24x48	0.0037131563	1.2431449e-10	1.2420003e-10	1.2414934e-10	0.0030161766	1.2403194e-10	1.24062e-10	1.241735e-10	1.240665e-10	1.2397233e-10	1.242422e-10	1.241915e-10	1.2428392e-10	1.2424102e-10	1.242512e-10	0.5377449	0.45552576	1.2413395e-10	1.2400261e-10	1.239532e-10
24x50	1.757911e-10	1.7583637e-10	1.7581592e-10	1.7544843e-10	0.014715795	0.0047738515	1.7556057e-10	1.7571702e-10	1.7559372e-10	1.7571031e-10	1.7569657e-10	1.7535208e-10	0.0021920903	1.7579849e-10	1.7559407e-10	0.37306818	0.5774006	0.021015937	1.7559272e-10	0.006833499
24x52	1.2249257e-10	1.2245077e-10	0.008394485	1.2232915e-10	0.007973589	1.2228879e-10	1.2242905e-10	1.2245545e-10	1.2270888e-10	0.008189463	1.2242181e-10	1.2259192e-10	1.2263753e-10	0.006727805	1.2256479e-10	0.4614124	0.5073023	1.2238235e-10	1.2241878e-10	1.2268081e-10
24x54	2.3210686e-10	0.012670504	2.3222557e-10	2.3206218e-10	2.320427e-10	2.3195422e-10	0.00128944	2.3192501e-10	2.3180295e-10	2.320042e-10	2.3228935e-10	2.3203386e-10	2.3208917e-10	2.3183568e-10	2.3213831e-10	0.36592674	0.62011325	2.3210865e-10	2.323505e-10	2.3221494e-10
25x21	4.778716e-10	4.7802196e-10	4.77888e-10	4.777987e-10	4.782819e-10	4.7849175e-10	4.781268e-10	4.785228e-10	4.7820253e-10	4.778269e-10	4.783531e-10	4.774962e-10	4.7774124e-10	4.779162e-10	4.7788246e-10	0.4612816	0.5387184	4.7777493e-10	4.7772397e-10	4.7767196e-10
25x23	0.004035847	1.2873265e-10	1.2854837e-10	1.2851675e-10	0.0041040336	1.2848417e-10	1.2854912e-10	1.2850475e-10	1.2864772e-10	1.2861827e-10	1.2853096e-10	1.286379e-10	1.2885154e-10	1.2852361e-10	1.2869729e-10	0.5705498	0.42131034	1.2852336e-10	1.285214e-10	1.2859766e-10
25x25	2.668401e-10	2.6683095e-10	2.6708452e-10	0.008614525	2.6673427e-10	2.6707792e-10	2.6691901e-10	2.668238e-10	2.665288e-10	2.6692462e-10	2.671151e-10	2.667129e-10	2.6661473e-10	2.6668084e-10	2.6671496e-10	0.5868572	0.40452826	2.6656033e-10	2.6657912e-10	2.667068e-10
25x27	2.2085243e-10	2.2067012e-10	2.2085117e-10	2.2049174e-10	2.2070125e-10	2.2059438e-10	2.2073958e-10	2.2079684e-10	2.2085411e-10	2.2040889e-10	2.2091098e-10	2.206028e-10	2.2063727e-10	2.204749e-10	2.2079179e-10	0.3690214	0.6309786	2.2044924e-10	2.208301e-10	2.208474e-10
25x29	1.5614066e-10	1.5589545e-10	1.561773e-10	1.5592251e-10	1.5601534e-10	1.5585204e-10	1.5582025e-10	1.5587702e-10	0.0025121903	1.560969e-10	1.5594154e-10	1.5607099e-10	1.5608737e-10	1.5598171e-10	1.5613293e-10	0.591598	0.4058898	1.5593857e-10	1.5595375e-10	1.5577359e-10
25x31	9.795888e-11	9.8037384e-11	9.7816984e-11	9.7969535e-11	9.777577e-11	0.0014576644	9.795029e-11	9.798075e-11	9.782221e-11	9.799738e-11	9.8031964e-11	9.777408e-11	9.787558e-11	9.778135e-11	9.790621e-11	0.41542113	0.58312124	9.776569e-11	9.7911804e-11	9.7805236e-11
25x33	1.6439394e-10	0.0012602477	1.6419338e-10	1.6415361e-10	1.646858e-10	1.6424039e-10	1.6425823e-10	1.6437232e-10	1.6443283e-10	0.008940919	1.6421219e-10	1.6438578e-10	1.6449055e-10	1.6444036e-10	1.644739e-10	0.45672873	0.5330701	1.6440335e-10	1.6423066e-10	1.6448709e-10
25x35	1.5343204e-10	1.536221e-10	1.5340454e-10	1.5374786e-10	1.536646e-10	1.5359339e-10	1.5331182e-10	1.5346863e-10	1.5349118e-10	1.535266e-10	1.5383086e-10	1.5334954e-10	1.53478e-10	1.5363118e-10	1.5356642e-10	0.43834227	0.56165767	1.5372263e-10	1.5371032e-10	1.5349147e-10
25x37	0.0029123216	1.05567534e-10	1.05444375e-10	1.0548903e-10	1.0559049e-10	1.0542668e-10	1.05520225e-10	1.0549406e-10	1.05520225e-10	1.05539744e-10	1.0550212e-10	1.055003e-10	1.05516804e-10	1.0558083e-10	0.0037453375	0.5149157	0.47842667	1.0545222e-10	1.0542869e-10	1.0559593e-10
25x39	1.2940733e-10	1.2946265e-10	1.2939622e-10	1.2943843e-10	1.2939944e-10	1.2948238e-10	1.2956466e-10	1.294577e-10	0.0025755416	1.295753e-10	1.2958096e-10	1.295039e-10	1.2943548e-10	1.2962374e-10	1.2962571e-10	0.43394786	0.5616446	0.0018319724	1.2961336e-10	1.2965513e-10
25x41	2.073247e-10	2.0736822e-10	2.0755972e-10	2.072654e-10	2.0731916e-10	2.069683e-10	2.0731285e-10	2.0747384e-10	2.0700662e-10	2.0712469e-10	2.0750669e-10	2.0732707e-10	2.0735397e-10	2.0746593e-10	2.0752805e-10	0.5422142	0.45778582	2.0740262e-10	2.0704019e-10	2.074137e-10
25x43	2.3015836e-10	2.2981836e-10	2.298701e-10	2.300837e-10	2.2993238e-10	2.2972457e-10	2.3009336e-10	2.3031863e-10	2.2979603e-10	2.3012148e-10	0.008007087	2.2999466e-10	0.0073406086	2.2983503e-10	2.2986221e-10	0.56956863	0.4150836	2.3007846e-10	2.2984116e-10	2.2979514e-10
25x45	2.6346078e-10	2.6307764e-10	2.6336833e-10	2.6365432e-10	2.6347485e-10	2.6305205e-10	2.6288102e-10	2.6349195e-10	2.634839e-10	2.6354322e-10	2.636674e-10	2.6336533e-10	2.6338692e-10	2.6357588e-10	2.6365884e-10	0.4332185	0.5621357	0.00464582	2.6341254e-10	2.6327643e-10
25x47	1.6109646e-10	1.611819e-10	1.6113519e-10	1.6096839e-10	0.01328508	1.6088182e-10	0.00086019817	1.6103287e-10	1.6083702e-10	1.6110877e-10	1.6101352e-10	1.6112443e-10	1.6105837e-10	1.6079744e-10	1.6091097e-10	0.4968736	0.48898116	1.6101843e-10	1.6106912e-10	1.6091498e-10
25x49	1.9628549e-10	1.9584906e-10	1.9569896e-10	1.9587933e-10	1.9623907e-10	1.9611222e-10	0.00077130646	1.9567543e-10	1.9560753e-10	1.961691e-10	1.9554859e-10	0.021873709	1.9631395e-10	1.9593724e-10	1.9609764e-10	0.30988255	0.6674724	1.9569969e-10	1.9596565e-10	1.9603967e-10
25x51	2.386167e-10	2.3887808e-10	2.389806e-10	2.390978e-10	0.023958582	2.3908778e-10	2.3852115e-10	2.3910557e-10	2.3887306e-10	0.002625989	2.3915983e-10	2.3906496e-10	2.3904034e-10	2.3902258e-10	2.393419e-10	0.36282855	0.6105869	2.3873006e-10	2.3891455e-10	2.396361e-10
25x53	2.3215287e-10	2.3209398e-10	2.3236685e-10	2.321511e-10	2.3221487e-10	2.3187717e-10	2.3180023e-10	2.3210683e-10	2.319683e-10	2.3205682e-10	2.3212056e-10	2.3217857e-10	2.32214e-10	2.3195947e-10	2.3240851e-10	0.47888193	0.5211181	2.3231365e-10	2.3193822e-10	2.3203113e-10
25x55	4.9134946e-10	4.9151816e-10	4.9129045e-10	4.909916e-10	4.9120236e-10	4.9131477e-10	4.9115834e-10	0.013618764	4.908989e-10	4.910787e-10	0.023906196	4.9050203e-10	4.911049e-10	4.9116955e-10	4.905741e-10	0.40218353	0.5602915	4.903589e-10	4.9045057e-10	4.9094756e-10
26x22	1.2035879e-10	1.2025232e-10	1.2028145e-10	1.2029797e-10	1.2039873e-10	1.2049133e-10	0.0011439386	1.2040816e-10	1.2047616e-10	1.2064723e-10	1.2037578e-10	1.2020669e-10	1.2036061e-10	1.2021242e-10	1.2041045e-10	0.4763036	0.52255243	1.2023191e-10	1.2037944e-10	1.2021058e-10
26x24	0.005888163	1.9816054e-10	1.9831178e-10	1.9820891e-10	1.9808193e-10	1.9802678e-10	1.9816658e-10	1.9822063e-10	1.9848434e-10	1.9818586e-10	1.9838667e-10	1.983795e-10	1.9812235e-10	1.9852522e-10	1.981167e-10	0.6116619	0.38244995	1.9817792e-10	1.9858507e-10	1.9858658e-10
26x26	0.005143511	1.4398599e-10	1.4371711e-10	1.4378099e-10	1.4385093e-10	1.4383668e-10	1.437078e-10	1.439514e-10	1.4394701e-10	1.4399973e-10	1.4365982e-10	1.4376536e-10	1.4424605e-10	1.4385589e-10	1.4379854e-10	0.60844016	0.38070816	1.4386577e-10	1.438707e-10	0.005708208
26x28	1.523046e-10	1.52169e-10	1.5231652e-10	1.5214432e-10	1.5225349e-10	1.5211965e-10	1.5217595e-10	0.006823016	1.5267222e-10	1.5214055e-10	1.5247435e-10	1.5225841e-10	1.5256016e-10	1.5224824e-10	1.5238799e-10	0.5323257	0.46085128	1.5234092e-10	1.5236357e-10	1.525395e-10
26x30	1.656264e-10	1.6547262e-10	1.6562578e-10	1.6586729e-10	1.6547673e-10	1.6575408e-10	1.6555407e-10	1.6566874e-10	1.6595939e-10	1.6585906e-10	1.6574965e-10	1.6553196e-10	1.6599516e-10	1.6614815e-10	1.657016e-10	0.49931014	0.5006899	1.6585876e-10	1.6586287e-10	1.6563935e-10
26x32	1.2613006e-10	1.2598941e-10	1.2620346e-10	1.2617098e-10	1.2589739e-10	1.2615195e-10	1.2584554e-10	1.2600382e-10	1.2593296e-10	1.2607763e-10	1.2601295e-10	1.2596586e-10	1.2623523e-10	1.2597211e-10	1.2604277e-10	0.61230284	0.38769716	1.2586139e-10	1.2608052e-10	1.2609855e-10
26x34	0.005172207	1.8295268e-10	1.8265421e-10	1.8297397e-10	1.8295758e-10	1.8265563e-10	1.8285361e-10	1.827518e-10	1.8277131e-10	0.009630665	1.8304694e-10	0.008654185	1.8267653e-10	1.8271451e-10	1.827863e-10	0.37650546	0.60003746	1.8274204e-10	1.8292164e-10	1.8248568e-10
26x36	1.7954703e-10	1.7942925e-10	1.7948575e-10	1.7924216e-10	1.7947788e-10	1.7926713e-10	1.7913382e-10	1.7932013e-10	1.7912015e-10	1.796426e-10	1.796265e-10	1.7925994e-10	1.7928797e-10	0.0075137774	1.7953745e-10	0.43210164	0.5603846	1.7938752e-10	1.7949875e-10	1.7963918e-10
26x38	2.0784584e-10	2.0764968e-10	2.088321e-10	2.0775547e-10	2.0781055e-10	2.0801756e-10	2.0749884e-10	2.0796201e-10	2.0753643e-10	2.080584e-10	2.080636e-10	2.0795765e-10	2.0756692e-10	2.077729e-10	2.080743e-10	0.5448395	0.45516053	2.0777052e-10	2.0790293e-10	2.0782125e-10
26x40	1.4194476e-10	1.4180432e-10	1.4208724e-10	1.4178783e-10	1.4202059e-10	1.4199947e-10	1.4182434e-10	1.4195993e-10	1.4198945e-10	1.4195452e-10	0.004309832	1.417651e-10	1.4205473e-10	1.4179188e-10	1.4204876e-10	0.52301854	0.47267166	1.4176861e-10	1.4203494e-10	1.4178836e-10
26x42	2.8012845e-10	2.7960798e-10	2.7985556e-10	2.8018188e-10	2.8032673e-10	2.8052516e-10	2.8030694e-10	2.8045616e-10	2.8010974e-10	2.8001038e-10	2.7992067e-10	0.017130837	2.8045294e-10	2.7987795e-10	2.798662e-10	0.6223449	0.36052427	2.797835e-10	2.801824e-10	2.8027433e-10
26x44	0.0042656204	1.5571637e-10	1.554567e-10	1.5579776e-10	1.5576894e-10	1.5584414e-10	1.5532688e-10	1.5548991e-10	1.5583937e-10	1.555077e-10	1.5573448e-10	1.5558693e-10	1.5562343e-10	1.5564004e-10	1.55837e-10	0.5311042	0.4646302	1.5545226e-10	1.5547123e-10	1.5563204e-10
26x46	1.6500354e-10	1.6566769e-10	1.6539772e-10	1.6489594e-10	1.6523975e-10	1.6542992e-10	1.6498718e-10	0.00442532	1.6539868e-10	0.0045982897	1.653561e-10	1.6508256e-10	1.6541254e-10	1.6515751e-10	1.6525867e-10	0.44369686	0.54727954	1.6522053e-10	1.6523219e-10	1.6518556e-10
26x48	5.444903e-10	5.4370786e-10	5.4457233e-10	5.450358e-10	5.443543e-10	5.4484245e-10	5.453457e-10	5.452313e-10	5.4424215e-10	5.4480825e-10	5.458171e-10	5.451575e-10	5.4424215e-10	5.4452354e-10	5.4449867e-10	0.42003125	0.56644183	5.442671e-10	5.4446436e-10	0.013526883
26x50	3.6723544e-10	3.6763914e-10	3.6765527e-10	3.6735312e-10	3.6775416e-10	0.008205964	3.6767347e-10	3.6730902e-10	3.6771278e-10	0.015238416	3.6700645e-10	0.019981558	3.6712408e-10	3.6740078e-10	3.6782008e-10	0.37775195	0.55619895	0.005736574	3.6719341e-10	0.016886609
26x52	3.013437e-10	3.0149605e-10	3.0147365e-10	3.0113514e-10	3.0212527e-10	3.01725e-10	3.0107142e-10	3.019219e-10	3.013943e-10	0.011274342	3.012305e-10	3.0187297e-10	0.009927975	3.0126554e-10	3.01683e-10	0.42799735	0.5508003	3.010025e-10	3.0136035e-10	3.0184302e-10
26x54	3.7424075e-10	3.7460568e-10	3.742643e-10	3.7360315e-10	3.7477363e-10	3.7425005e-10	3.734856e-10	3.7396317e-10	0.0068268944	3.739154e-10	3.743193e-10	3.7414083e-10	3.7400885e-10	3.7373998e-10	3.7474576e-10	0.40478075	0.5883924	3.7372785e-10	3.7375636e-10	3.743764e-10
27x21	2.1792414e-10	2.1781735e-10	2.1792165e-10	2.1786845e-10	2.1756322e-10	2.1731564e-10	2.1751759e-10	2.1752299e-10	2.1761302e-10	2.1769607e-10	2.1791126e-10	2.1771225e-10	2.1758315e-10	2.1781858e-10	2.1762797e-10	0.42773435	0.5722656	2.1729119e-10	2.1757153e-10	2.1793826e-10
27x23	1.4357679e-10	1.4373215e-10	1.4378178e-10	1.4347797e-10	0.0064171464	1.4372831e-10	1.434019e-10	1.438358e-10	1.4356309e-10	1.4363705e-10	1.4370198e-10	0.01017818	1.4419042e-10	1.4367295e-10	1.4363129e-10	0.4303555	0.5530492	1.4353954e-10	1.437294e-10	1.4374202e-10
27x25	2.4763966e-10	2.4751592e-10	2.4738186e-10	2.4721256e-10	2.472583e-10	2.4723376e-10	2.4732477e-10	2.4726443e-10	2.471833e-10	2.4724178e-10	2.469995e-10	2.4753527e-10	2.471305e-10	2.4733093e-10	2.4740074e-10	0.6036174	0.39638263	2.4687705e-10	2.476425e-10	2.4700186e-10
27x27	2.5529778e-10	2.552827e-10	2.557291e-10	2.5546537e-10	0.013986378	2.552311e-10	2.5530317e-10	2.5584476e-10	2.553655e-10	2.5595992e-10	2.5548874e-10	2.5586525e-10	2.5582522e-10	2.5541955e-10	2.5535868e-10	0.57550526	0.4105084	2.5548974e-10	2.5539568e-10	2.558086e-10
27x29	1.3260404e-10	1.3285695e-10	1.3295126e-10	1.3278856e-10	1.3271918e-10	1.3258684e-10	1.3287621e-10	1.3276474e-10	1.3261442e-10	1.3288586e-10	1.3280223e-10	1.3293984e-10	1.3278172e-10	1.3272196e-10	1.3280577e-10	0.57164586	0.4283541	1.3273031e-10	1.3288179e-10	1.3285494e-10
27x31	0.0029308845	1.0908164e-10	1.09218204e-10	1.0917301e-10	0.0034595507	1.0896624e-10	1.0903193e-10	1.09149495e-10	1.09094955e-10	1.09108486e-10	1.09139704e-10	0.007135343	1.09038584e-10	1.09308444e-10	1.09042116e-10	0.5330093	0.4534649	1.09107855e-10	1.0907915e-10	1.0910037e-10
27x33	1.5366745e-10	1.5365398e-10	1.538616e-10	1.5365544e-10	1.5386015e-10	1.5353767e-10	1.5369296e-10	1.5384605e-10	1.5361001e-10	1.5357399e-10	1.5391649e-10	1.5350486e-10	1.5376334e-10	1.5352156e-10	1.5364224e-10	0.44895658	0.5510434	1.5373136e-10	1.537258e-10	1.53695e-10
27x35	1.3874935e-10	1.3882717e-10	1.3892279e-10	1.3889709e-10	1.3860837e-10	1.3871998e-10	1.3858986e-10	1.388134e-10	1.3866627e-10	1.3868214e-10	1.3886187e-10	0.0071420413	1.3877634e-10	1.3863032e-10	1.3876947e-10	0.27361658	0.7167702	0.0024712447	1.3879382e-10	1.3886027e-10
27x37	1.6302643e-10	0.009454538	1.6292882e-10	1.6294839e-10	1.6279308e-10	1.6297141e-10	1.625027e-10	1.6290924e-10	1.6269343e-10	1.6270213e-10	1.6284307e-10	1.6285456e-10	1.6292603e-10	1.6270647e-10	1.6290863e-10	0.38389313	0.6066523	1.6290459e-10	1.6277941e-10	1.6270679e-10
