	x	y	new_x	new_y	pixel_x	pixel_y	cluster
25x61	25	61	25.04	61.07	13005.3	26724.1	0
26x16	26	16	26.04	15.99	13363.4	8642.2	2
26x18	26	18	26.04	17.99	13366.2	9445.4	4
26x20	26	20	26.06	20.0	13372.8	10249.4	0
26x22	26	22	26.07	22.0	13376.6	11051.4	2
26x24	26	24	26.03	23.97	13359.6	11843.8	2
26x26	26	26	26.04	25.98	13365.3	12649.2	2
26x28	26	28	26.06	27.99	13370.3	13456.2	0
26x30	26	30	26.07	29.98	13376.3	14254.1	1
26x32	26	32	26.02	31.97	13358.6	15051.1	2
26x34	26	34	26.04	33.97	13366.6	15853.4	2
26x36	26	36	26.05	35.98	13367.7	16657.9	0
26x38	26	38	26.06	37.98	13373.4	17459.9	0
26x40	26	40	26.03	39.97	13362.2	18258.5	0
26x42	26	42	26.02	41.99	13356.4	19068.7	0
26x44	26	44	26.04	43.98	13364.6	19868.3	5
26x46	26	46	26.05	45.95	13367.5	20656.2	0
26x48	26	48	26.03	47.96	13362.8	21466.2	0
26x50	26	50	26.03	49.96	13360.2	22268.4	1
26x52	26	52	26.03	51.98	13362.7	23074.6	0
26x54	26	54	26.07	53.99	13376.4	23884.3	2
26x56	26	56	26.04	56.0	13363.6	24687.2	2
26x58	26	58	26.03	57.96	13361.6	25475.0	0
26x60	26	60	26.07	59.97	13374.0	26279.7	1
26x62	26	62	26.05	61.97	13368.9	27084.2	0
27x13	27	13	27.1	13.04	13746.5	7459.4	0
27x15	27	15	27.06	15.03	13732.3	8257.3	3
27x17	27	17	27.03	17.03	13723.1	9057.5	0
27x19	27	19	27.06	19.01	13733.7	9854.8	0
27x21	27	21	27.06	21.01	13734.4	10656.8	0
27x23	27	23	27.07	23.02	13737.1	11460.8	0
27x25	27	25	27.04	25.0	13724.8	12256.9	2
27x27	27	27	27.05	27.01	13730.3	13062.8	0
27x29	27	29	27.05	29.02	13728.4	13870.1	1
27x31	27	31	27.07	31.0	13737.4	14663.8	1
27x33	27	33	27.04	33.01	13725.0	15470.0	2
27x35	27	35	27.03	35.0	13722.0	16264.5	3
27x37	27	37	27.07	36.99	13735.2	17066.4	0
27x39	27	39	27.07	39.0	13735.3	17871.1	0
27x41	27	41	27.03	41.01	13722.3	18676.0	0
27x43	27	43	27.03	43.0	13723.1	19476.3	0
27x45	27	45	27.06	44.99	13733.7	20275.1	1
27x47	27	47	27.07	46.99	13735.1	21076.9	0
27x49	27	49	27.06	49.08	13732.6	21912.3	3
27x51	27	51	27.03	51.0	13721.7	22682.7	0
27x53	27	53	27.04	53.01	13726.9	23489.4	2
27x55	27	55	27.06	55.01	13731.8	24291.0	2
27x57	27	57	27.01	56.99	13715.2	25087.7	2
27x59	27	59	27.02	58.98	13718.4	25884.1	1
27x61	27	61	27.05	61.0	13729.0	26694.0	0
28x12	28	12	28.09	12.03	14104.5	7055.2	1
28x14	28	14	28.08	14.03	14099.5	7857.9	1
28x16	28	16	28.0	15.96	14073.5	8631.3	1
28x18	28	18	28.06	18.02	14093.3	9457.3	0
28x20	28	20	28.06	20.02	14093.6	10259.0	0
28x22	28	22	28.08	22.03	14099.6	11063.5	0
28x24	28	24	28.02	24.02	14081.4	11862.2	2
28x26	28	26	28.05	26.01	14089.8	12660.8	0
28x28	28	28	28.07	28.01	14097.8	13462.1	4
28x30	28	30	28.07	29.99	14097.5	14256.2	1
28x32	28	32	28.02	32.01	14078.0	15065.4	2
28x34	28	34	28.02	33.99	14080.4	15863.3	2
28x36	28	36	28.02	36.0	14081.0	16666.1	2
28x38	28	38	28.06	38.0	14094.6	17470.0	0
28x40	28	40	28.01	39.99	14075.7	18267.4	1
28x42	28	42	28.02	42.01	14080.5	19076.9	0
28x44	28	44	28.05	44.0	14089.2	19877.5	1
28x46	28	46	28.06	45.99	14094.1	20672.5	2
28x48	28	48	28.01	47.99	14077.4	21477.1	0
28x50	28	50	28.02	50.0	14079.8	22281.1	0
28x52	28	52	28.04	52.0	14086.6	23083.5	2
28x54	28	54	28.07	54.0	14096.6	23888.5	2
28x56	28	56	28.06	56.02	14093.7	24698.8	2
28x58	28	58	28.05	57.97	14089.6	25479.2	1
28x60	28	60	28.04	59.98	14088.4	26284.8	1
28x62	28	62	28.06	62.02	14092.4	27102.8	2
29x11	29	11	29.08	11.03	14462.7	6652.1	0
29x13	29	13	29.08	13.03	14462.1	7454.7	1
29x15	29	15	29.05	15.01	14452.0	8250.7	1
29x17	29	17	29.04	16.99	14448.0	9044.7	1
29x19	29	19	29.04	19.03	14447.4	9860.5	2
29x21	29	21	29.06	21.02	14455.4	10658.9	2
29x23	29	23	29.07	23.0	14459.3	11453.9	1
29x25	29	25	29.04	25.0	14448.9	12254.0	0
29x27	29	27	29.05	26.98	14451.6	13051.4	0
29x29	29	29	29.07	29.01	14458.8	13862.8	1
29x31	29	31	29.08	30.98	14464.0	14653.2	4
29x33	29	33	29.02	33.0	14441.2	15466.3	3
29x35	29	35	29.05	34.99	14450.5	16262.5	2
29x37	29	37	29.06	37.0	14455.5	17066.8	0
29x39	29	39	29.07	38.99	14459.1	17866.3	1
29x41	29	41	29.02	40.99	14439.9	18668.8	0
29x43	29	43	29.03	43.0	14442.5	19475.4	1
29x45	29	45	29.04	45.0	14448.8	20275.9	0
29x47	29	47	29.05	46.97	14450.9	21066.2	0
29x49	29	49	29.0	48.99	14431.9	21876.2	1
29x51	29	51	29.02	50.99	14440.5	22677.7	2
29x53	29	53	29.05	53.01	14450.4	23491.3	2
29x55	29	55	29.08	55.0	14460.8	24286.1	0
29x57	29	57	29.01	56.97	14436.9	25079.1	0
29x59	29	59	29.02	58.98	14442.1	25882.5	1
29x61	29	61	29.05	61.0	14450.3	26693.6	0
30x10	30	10	30.11	10.05	14832.8	6261.2	0
30x12	30	12	30.06	12.05	14817.2	7061.6	0
30x14	30	14	30.14	14.06	14843.4	7868.4	1
30x16	30	16	30.07	16.04	14818.9	8660.5	0
30x18	30	18	30.03	18.03	14805.2	9459.1	0
30x20	30	20	30.07	20.03	14818.8	10263.2	0
30x22	30	22	30.06	22.04	14817.1	11066.7	0
30x24	30	24	30.06	24.02	14816.5	11862.5	3
30x26	30	26	30.06	26.03	14815.4	12670.1	0
30x28	30	28	30.07	28.02	14821.3	13467.2	2
30x30	30	30	30.08	30.01	14824.5	14266.2	4
30x32	30	32	30.04	32.0	14808.9	15063.9	0
30x34	30	34	30.05	33.99	14812.4	15860.7	0
30x36	30	36	30.03	36.01	14805.4	16671.7	0
30x38	30	38	30.06	38.02	14817.4	17476.3	0
30x40	30	40	30.01	40.01	14797.2	18276.9	0
30x42	30	42	29.97	42.06	14784.6	19096.4	0
30x44	30	44	30.0	44.03	14794.4	19886.7	1
30x46	30	46	30.04	46.01	14809.3	20683.8	1
30x48	30	48	30.0	48.02	14796.0	21487.7	5
30x50	30	50	30.07	50.02	14818.3	22291.4	4
30x52	30	52	30.1	52.03	14828.9	23094.8	3
30x54	30	54	30.07	54.04	14818.1	23901.2	0
30x56	30	56	30.06	56.02	14814.3	24696.6	1
30x58	30	58	30.06	58.03	14816.5	25502.5	1
30x60	30	60	30.04	60.02	14809.6	26301.4	0
30x62	30	62	30.06	62.02	14815.1	27101.3	1
31x9	31	9	31.07	9.09	15182.1	5873.3	1
31x11	31	11	31.08	11.05	15184.1	6662.4	0
31x13	31	13	31.06	13.04	15177.9	7458.3	0
31x15	31	15	31.09	15.04	15188.5	8262.8	0
31x17	31	17	31.04	17.03	15170.3	9060.5	2
31x19	31	19	31.04	19.03	15170.4	9861.7	0
31x21	31	21	31.08	21.02	15184.9	10660.3	0
31x23	31	23	31.06	23.04	15175.8	11470.4	1
31x25	31	25	31.05	25.03	15174.6	12268.9	0
31x27	31	27	31.04	26.99	15170.9	13052.4	0
31x29	31	29	31.09	29.02	15188.4	13867.0	0
31x31	31	31	31.08	31.02	15185.3	14668.5	0
31x33	31	33	31.06	32.99	15175.7	15460.7	1
31x35	31	35	31.06	34.99	15178.4	16264.3	1
31x37	31	37	31.06	37.01	15177.2	17071.1	3
31x39	31	39	31.08	39.0	15185.3	17872.5	5
31x41	31	41	31.04	41.0	15168.6	18674.3	0
31x43	31	43	31.01	42.98	15158.7	19468.5	0
31x45	31	45	31.06	45.01	15176.1	20281.6	0
31x47	31	47	31.08	46.99	15185.7	21076.9	5
31x49	31	49	31.03	48.99	15167.5	21876.7	4
31x51	31	51	31.09	51.0	15188.8	22684.0	1
31x53	31	53	31.11	53.03	15193.6	23496.5	0
31x55	31	55	31.07	55.01	15179.3	24292.5	1
31x57	31	57	31.04	57.0	15170.7	25088.2	3
31x59	31	59	31.06	59.0	15176.5	25890.9	1
31x61	31	61	31.06	61.01	15177.0	26699.1	1
32x8	32	8	32.06	8.07	15538.5	5466.6	0
32x10	32	10	32.07	10.05	15542.4	6259.5	1
32x12	32	12	32.08	12.03	15546.2	7054.9	0
32x14	32	14	32.12	14.09	15558.3	7878.4	1
32x16	32	16	32.05	16.03	15535.9	8657.5	4
32x18	32	18	32.05	18.03	15532.8	9460.8	2
32x20	32	20	32.06	20.03	15538.5	10264.4	1
32x22	32	22	32.07	22.04	15542.9	11066.9	0
32x24	32	24	32.03	24.02	15528.1	11861.8	1
32x26	32	26	32.04	26.0	15529.6	12655.4	0
32x28	32	28	32.08	28.0	15543.6	13461.0	1
32x30	32	30	32.05	30.01	15535.7	14264.0	1
32x32	32	32	32.02	31.99	15525.0	15058.5	0
32x34	32	34	32.04	33.98	15532.2	15858.4	1
32x36	32	36	32.04	36.0	15530.4	16667.8	1
32x38	32	38	32.08	37.99	15544.6	17466.5	0
32x40	32	40	32.01	40.0	15521.0	18270.7	0
32x42	32	42	32.01	42.01	15519.4	19076.4	5
32x44	32	44	32.06	44.02	15539.7	19884.8	5
32x46	32	46	32.05	46.0	15534.6	20678.1	0
32x48	32	48	32.01	47.99	15519.2	21477.9	1
32x50	32	50	32.07	49.99	15540.3	22280.1	0
32x52	32	52	32.08	52.02	15545.3	23093.2	0
32x54	32	54	32.07	54.03	15541.0	23897.4	1
32x56	32	56	32.03	56.01	15527.7	24690.9	1
32x58	32	58	32.04	57.99	15530.6	25488.5	1
32x60	32	60	32.1	59.98	15550.9	26286.9	3
32x62	32	62	32.04	62.01	15531.9	27099.9	1
33x7	33	7	33.05	7.09	15894.1	5071.2	3
33x9	33	9	33.07	9.07	15903.8	5864.9	0
33x11	33	11	33.08	11.07	15905.7	6668.9	0
33x13	33	13	33.1	13.08	15913.1	7474.3	0
33x15	33	15	33.09	15.05	15910.7	8264.3	4
33x17	33	17	33.05	17.03	15896.1	9060.3	3
33x19	33	19	33.08	19.05	15906.9	9869.3	1
33x21	33	21	33.08	21.04	15904.7	10667.3	1
33x23	33	23	33.11	23.06	15915.8	11476.0	1
33x25	33	25	33.08	25.04	15905.0	12271.5	1
33x27	33	27	33.09	27.03	15911.6	13071.5	1
33x29	33	29	33.08	29.04	15905.5	13877.4	1
33x31	33	31	33.13	31.01	15924.7	14664.3	0
33x33	33	33	33.05	33.0	15896.3	15464.9	0
33x35	33	35	33.04	35.01	15891.6	16272.1	0
33x37	33	37	33.06	37.03	15899.9	17081.5	0
33x39	33	39	33.07	39.01	15901.2	17875.8	0
33x41	33	41	33.01	41.03	15880.8	18685.9	1
33x43	33	43	33.01	43.03	15880.9	19486.5	0
33x45	33	45	33.04	45.02	15890.3	20285.3	0
33x47	33	47	33.09	47.02	15909.6	21085.8	0
33x49	33	49	33.01	49.02	15882.6	21887.9	0
33x51	33	51	33.09	51.02	15908.3	22691.1	2
33x53	33	53	33.1	53.05	15913.8	23506.3	2
33x55	33	55	33.08	55.04	15907.2	24302.7	1
33x57	33	57	33.03	57.0	15888.8	25089.3	1
33x59	33	59	33.0	59.01	15879.0	25895.9	1
33x61	33	61	33.06	61.03	15898.6	26704.8	1
34x6	34	6	34.1	6.01	16274.9	4638.3	0
34x8	34	8	34.03	8.02	16249.9	5446.5	1
34x10	34	10	34.04	10.01	16252.8	6244.3	0
34x12	34	12	34.05	12.03	16255.7	7052.7	1
34x14	34	14	34.05	14.01	16256.7	7848.5	0
34x16	34	16	34.0	16.0	16239.4	8647.0	4
34x18	34	18	34.01	18.0	16242.6	9449.4	2
34x20	34	20	34.02	20.0	16246.3	10251.9	2
34x22	34	22	34.03	22.03	16248.6	11063.2	1
34x24	34	24	34.02	23.99	16245.4	11851.4	0
34x26	34	26	34.01	26.01	16242.2	12662.7	0
34x28	34	28	34.03	28.0	16249.4	13459.8	1
34x30	34	30	34.04	29.99	16251.3	14257.6	0
34x32	34	32	33.99	31.99	16235.5	15060.5	0
34x34	34	34	33.99	33.98	16233.1	15856.2	3
34x36	34	36	34.01	36.0	16241.5	16667.1	1
34x38	34	38	34.03	37.98	16249.7	17463.6	0
34x40	34	40	34.01	40.0	16240.7	18272.1	0
34x42	34	42	34.0	42.01	16236.9	19079.0	1
34x44	34	44	34.0	43.99	16239.6	19873.1	1
34x46	34	46	34.03	45.99	16250.5	20672.2	0
34x48	34	48	34.01	48.0	16242.6	21480.0	1
34x50	34	50	34.01	49.98	16243.0	22274.2	0
34x52	34	52	34.03	52.0	16248.9	23082.8	2
34x54	34	54	34.05	54.0	16255.2	23887.3	1
34x56	34	56	33.99	56.0	16236.3	24689.7	0
34x58	34	58	34.01	57.98	16241.8	25484.2	1
34x60	34	60	34.01	59.98	16240.2	26285.2	0
34x62	34	62	34.04	61.97	16253.0	27084.4	0
35x5	35	5	35.03	5.01	16611.2	4236.8	0
35x7	35	7	35.01	6.99	16603.5	5031.9	0
35x9	35	9	35.02	9.01	16605.8	5844.7	1
35x11	35	11	35.05	11.01	16615.8	6645.9	1
35x13	35	13	35.06	13.0	16622.0	7442.4	3
35x15	35	15	35.01	15.01	16602.2	8249.7	4
35x17	35	17	35.01	17.01	16604.3	9049.6	1
35x19	35	19	35.01	18.99	16604.7	9847.2	2
35x21	35	21	35.01	21.01	16602.2	10654.7	2
35x23	35	23	35.03	23.01	16611.3	11457.0	2
35x25	35	25	34.99	24.99	16597.3	12249.9	0
35x27	35	27	35.01	27.0	16601.6	13058.9	0
35x29	35	29	35.04	29.0	16612.4	13859.0	0
35x31	35	31	35.03	30.99	16610.3	14658.8	2
35x33	35	33	34.98	32.97	16593.0	15454.3	0
35x35	35	35	35.01	34.96	16601.5	16251.8	2
35x37	35	37	35.01	36.98	16602.4	17061.2	0
35x39	35	39	35.05	38.99	16617.6	17865.5	3
35x41	35	41	34.98	40.98	16593.3	18666.1	1
35x43	35	43	34.99	42.99	16594.8	19469.3	5
35x45	35	45	35.02	44.99	16605.8	20274.5	1
35x47	35	47	35.03	46.98	16610.9	21069.5	1
35x49	35	49	34.99	48.98	16594.6	21873.9	0
35x51	35	51	35.01	50.97	16601.8	22673.1	0
35x53	35	53	35.02	53.0	16605.7	23484.8	1
35x55	35	55	35.04	54.98	16614.6	24280.3	1
35x57	35	57	34.99	56.98	16594.2	25083.3	2
35x59	35	59	35.02	58.96	16606.2	25875.8	3
35x61	35	61	34.99	60.94	16595.0	26671.8	0
36x6	36	6	36.09	5.98	16992.0	4627.5	0
36x8	36	8	36.02	8.0	16968.0	5435.9	0
36x10	36	10	36.01	10.0	16964.9	6238.5	1
36x12	36	12	36.03	12.01	16971.7	7045.3	1
36x14	36	14	36.04	14.0	16973.5	7843.4	1
36x16	36	16	36.0	15.99	16959.7	8640.9	1
36x18	36	18	36.01	17.98	16962.6	9442.3	0
36x20	36	20	36.02	20.0	16968.3	10249.5	0
36x22	36	22	36.03	22.0	16971.6	11052.5	3
36x24	36	24	35.98	24.0	16952.1	11855.8	0
36x26	36	26	36.01	25.97	16963.7	12644.8	0
36x28	36	28	36.03	27.99	16970.2	13455.6	0
36x30	36	30	36.02	29.98	16969.1	14251.5	0
36x32	36	32	35.98	31.98	16952.7	15055.6	0
36x34	36	34	36.0	33.98	16958.9	15857.1	4
36x36	36	36	36.0	36.0	16959.5	16667.3	0
36x38	36	38	36.03	37.97	16972.7	17458.2	3
36x40	36	40	35.98	39.98	16953.1	18262.9	1
36x42	36	42	35.99	41.99	16957.0	19071.0	1
36x44	36	44	36.01	43.98	16962.6	19869.6	0
36x46	36	46	36.03	45.97	16971.1	20665.1	1
36x48	36	48	36.0	47.97	16960.5	21469.7	0
36x50	36	50	36.0	49.96	16960.1	22266.5	2
36x52	36	52	36.02	51.98	16967.2	23078.5	0
36x54	36	54	36.03	53.99	16972.7	23881.5	1
36x56	36	56	36.02	55.98	16966.9	24679.2	0
36x58	36	58	36.0	57.97	16961.6	25479.8	1
36x60	36	60	36.01	59.96	16964.8	26276.9	1
37x5	37	5	36.99	4.99	17319.0	4232.0	0
37x7	37	7	37.03	6.98	17332.6	5028.7	2
37x9	37	9	37.04	9.0	17335.1	5837.9	0
37x11	37	11	37.02	11.0	17330.3	6642.6	0
37x13	37	13	37.05	12.99	17340.5	7438.4	1
37x15	37	15	37.02	14.98	17327.3	8237.5	4
37x17	37	17	36.99	16.97	17319.1	9033.4	1
37x19	37	19	37.0	18.98	17320.2	9842.2	0
37x21	37	21	37.03	20.98	17331.0	10643.7	0
37x23	37	23	37.03	22.99	17332.9	11447.8	2
37x25	37	25	36.99	24.97	17317.0	12243.4	1
37x27	37	27	36.97	26.98	17311.2	13048.0	0
37x29	37	29	37.02	28.99	17329.1	13857.1	1
37x31	37	31	37.05	30.97	17338.1	14648.4	0
37x33	37	33	36.99	32.96	17316.4	15447.5	1
37x35	37	35	37.0	34.96	17321.0	16251.3	3
37x37	37	37	37.0	36.96	17322.5	17053.6	4
37x39	37	39	37.04	38.96	17334.2	17855.5	0
37x41	37	41	36.98	40.98	17314.9	18663.6	0
37x43	37	43	37.0	42.98	17319.6	19465.6	1
37x45	37	45	37.01	44.97	17326.5	20266.4	2
37x47	37	47	37.04	46.96	17334.0	21064.5	0
37x49	37	49	37.0	48.97	17319.7	21868.0	2
37x51	37	51	37.01	50.96	17323.2	22669.3	0
37x53	37	53	37.03	52.99	17330.5	23480.3	1
37x55	37	55	37.03	54.98	17331.1	24277.9	1
37x57	37	57	36.98	56.96	17313.4	25071.9	0
37x59	37	59	36.99	58.95	17316.8	25873.2	1
38x6	38	6	38.07	6.02	17706.9	4643.5	0
38x8	38	8	38.01	8.02	17685.7	5443.8	0
38x10	38	10	38.01	10.0	17685.2	6239.3	3
38x12	38	12	38.01	12.02	17685.9	7051.7	0
38x14	38	14	38.03	14.03	17694.7	7858.0	2
38x16	38	16	37.99	16.0	17678.9	8645.0	0
38x18	38	18	38.0	18.01	17681.9	9452.0	1
38x20	38	20	38.01	20.01	17685.1	10253.8	1
38x22	38	22	38.01	22.0	17686.6	11053.7	0
38x24	38	24	37.97	23.98	17671.0	11847.6	4
38x26	38	26	38.0	26.01	17681.8	12660.7	0
38x28	38	28	38.0	28.01	17684.0	13462.4	0
38x30	38	30	38.02	30.0	17691.3	14259.6	1
38x32	38	32	37.98	32.0	17674.5	15061.4	0
38x34	38	34	37.98	33.97	17674.9	15855.0	1
38x36	38	36	38.01	36.0	17685.8	16666.6	2
38x38	38	38	38.01	37.98	17685.5	17463.2	0
38x40	38	40	37.97	39.99	17671.8	18266.4	2
38x42	38	42	37.99	42.01	17680.4	19076.4	1
38x44	38	44	37.99	43.99	17678.4	19870.6	1
38x46	38	46	38.02	45.98	17688.8	20672.0	3
38x48	38	48	38.0	47.98	17680.5	21473.0	0
38x50	38	50	38.0	49.98	17683.6	22275.3	2
38x52	38	52	37.99	51.99	17679.6	23082.2	1
38x54	38	54	38.02	54.0	17689.9	23887.2	1
38x56	38	56	38.02	55.99	17688.8	24683.0	1
38x58	38	58	38.01	57.98	17685.0	25481.4	1
38x60	38	60	38.06	59.97	17705.6	26279.8	0
39x5	39	5	39.01	5.04	18045.4	4251.7	0
39x7	39	7	38.99	7.04	18039.9	5054.5	0
39x9	39	9	39.04	8.99	18055.9	5834.9	0
39x11	39	11	39.01	11.03	18046.1	6654.3	1
39x13	39	13	39.0	13.02	18041.5	7451.6	0
39x15	39	15	39.02	15.03	18050.3	8255.2	2
39x17	39	17	38.94	17.01	18021.9	9050.9	0
39x19	39	19	38.99	19.01	18038.9	9852.5	1
39x21	39	21	38.99	21.02	18041.3	10657.7	1
39x23	39	23	39.01	23.02	18045.8	11462.6	0
39x25	39	25	38.95	25.02	18025.0	12262.0	1
39x27	39	27	38.97	26.99	18031.2	13055.3	5
39x29	39	29	38.99	29.03	18039.7	13871.0	1
39x31	39	31	39.01	31.02	18045.9	14669.0	2
39x33	39	33	38.96	32.99	18030.0	15462.2	0
39x35	39	35	38.98	34.99	18036.1	16264.1	1
39x37	39	37	39.0	37.01	18042.4	17070.9	0
39x39	39	39	39.03	38.98	18052.9	17863.1	0
39x41	39	41	38.97	41.01	18030.8	18676.2	0
39x43	39	43	38.97	43.02	18032.3	19482.2	1
39x45	39	45	39.06	45.01	18064.9	20280.7	1
39x47	39	47	39.02	46.99	18049.8	21075.0	1
39x49	39	49	38.97	49.0	18033.1	21880.4	0
39x51	39	51	38.98	51.0	18037.9	22684.7	3
39x53	39	53	39.0	53.01	18041.7	23490.4	1
39x55	39	55	39.02	55.02	18050.4	24294.6	1
39x57	39	57	39.12	56.96	18085.2	25072.0	1
39x59	39	59	38.98	58.98	18035.2	25885.4	2
40x4	40	4	39.97	4.05	18394.0	3851.9	0
40x6	40	6	40.03	6.05	18416.6	4655.8	2
40x8	40	8	39.98	8.04	18397.8	5454.7	2
40x10	40	10	39.98	10.03	18396.3	6253.2	0
40x12	40	12	40.01	12.06	18408.9	7064.9	2
40x14	40	14	40.0	14.03	18405.9	7855.1	0
40x16	40	16	39.99	16.04	18398.9	8662.5	0
40x18	40	18	39.98	18.03	18395.5	9460.2	1
40x20	40	20	40.01	20.05	18406.2	10270.2	4
40x22	40	22	39.99	22.04	18402.4	11068.4	1
40x24	40	24	39.93	24.01	18379.4	11858.4	5
40x26	40	26	39.97	26.02	18394.0	12663.8	4
40x28	40	28	39.97	28.02	18391.9	13467.8	2
40x30	40	30	39.99	30.04	18399.5	14276.4	0
40x32	40	32	39.95	32.01	18385.6	15066.2	0
40x34	40	34	39.95	34.0	18387.7	15867.0	3
40x36	40	36	39.98	36.01	18397.7	16672.9	0
40x38	40	38	39.99	38.0	18400.3	17469.8	3
40x40	40	40	39.95	40.02	18386.1	18280.6	2
40x42	40	42	39.95	42.02	18386.7	19080.6	0
40x44	40	44	39.97	44.01	18395.0	19880.0	0
40x46	40	46	39.99	46.01	18399.9	20682.6	0
40x48	40	48	39.95	48.01	18387.9	21486.1	3
40x50	40	50	39.98	50.01	18395.7	22285.9	1
40x52	40	52	39.98	52.02	18397.7	23093.3	2
40x54	40	54	40.0	54.02	18402.5	23894.7	1
40x56	40	56	39.99	56.02	18400.2	24694.9	0
40x58	40	58	39.96	58.0	18391.4	25490.4	2
41x3	41	3	40.98	3.06	18759.1	3455.4	0
41x5	41	5	40.99	5.05	18760.4	4255.6	2
41x7	41	7	40.98	7.05	18759.7	5055.6	2
41x9	41	9	40.99	9.04	18760.5	5853.0	0
41x11	41	11	40.98	11.03	18759.6	6652.8	0
41x13	41	13	41.03	13.03	18774.6	7454.8	2
41x15	41	15	40.99	15.04	18762.8	8260.5	3
41x17	41	17	40.93	17.02	18738.8	9054.3	0
41x19	41	19	40.99	19.01	18762.3	9852.5	0
41x21	41	21	40.99	21.01	18760.2	10655.7	1
41x23	41	23	40.99	23.02	18762.7	11463.0	1
41x25	41	25	40.96	25.01	18752.3	12259.5	1
